K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med
105,95,0.507321927992,0.507321927992,0.507321927992,0.507321927992
240,89,0.50728716714,0.50728716714,0.50728716714,0.50728716714
200,89,0.5072484752,0.5072484752,0.5072484752,0.5072484752
440,139,0.50707779801,0.50707779801,0.50707779801,0.50707779801
350,75,0.50704224585,0.50704224585,0.50704224585,0.50704224585
250,85,0.506961884483,0.506961884483,0.506961884483,0.506961884483
400,230,0.506925839367,0.506925839367,0.506925839367,0.506925839367
240,85,0.506908055094,0.506908055094,0.506908055094,0.506908055094
440,249,0.50674527534,0.50674527534,0.50674527534,0.50674527534
110,104,0.506735416807,0.506735416807,0.506735416807,0.506735416807
270,75,0.506671506054,0.506552689828,0.506647742809,0.506671506054
100,95,0.506582381931,0.506582381931,0.506582381931,0.506582381931
380,230,0.506525913535,0.506525913535,0.506525913535,0.506525913535
100,99,0.506509698906,0.506509698906,0.506509698906,0.506509698906
240,80,0.506439831704,0.506439831704,0.506439831704,0.506439831704
380,139,0.506434332425,0.505511027728,0.505695688667,0.505511027728
180,99,0.506401634257,0.506401634257,0.506401634257,0.506401634257
180,95,0.50604287134,0.50604287134,0.50604287134,0.50604287134
160,99,0.505900798996,0.505900798996,0.505900798996,0.505900798996
125,80,0.505863379144,0.505863379144,0.505863379144,0.505863379144
150,104,0.505811670649,0.505542958147,0.505757928148,0.505811670649
300,75,0.505756652681,0.505531182293,0.505711558604,0.505756652681
250,75,0.505712287219,0.505712287219,0.505712287219,0.505712287219
160,69,0.505679448751,0.505679448751,0.505679448751,0.505679448751
520,65,0.505669536099,0.505589917037,0.50560584085,0.505589917037
560,349,0.50563855878,0.50563855878,0.50563855878,0.50563855878
400,139,0.505636019299,0.505636019299,0.505636019299,0.505636019299
150,69,0.505570179207,0.505570179207,0.505570179207,0.505570179207
115,104,0.505511563224,0.505511563224,0.505511563224,0.505511563224
130,80,0.505446134988,0.505446134988,0.505446134988,0.505446134988
200,85,0.505421877508,0.505421877508,0.505421877508,0.505421877508
180,80,0.505401858767,0.505401858767,0.505401858767,0.505401858767
150,75,0.50537598383,0.50537598383,0.50537598383,0.50537598383
220,60,0.505358859463,0.505054245262,0.505297936623,0.505358859463
120,85,0.50534271731,0.50534271731,0.50534271731,0.50534271731
130,69,0.5052852192,0.5052852192,0.5052852192,0.5052852192
135,69,0.5052852192,0.5052852192,0.5052852192,0.5052852192
140,69,0.5052852192,0.5052852192,0.5052852192,0.5052852192
140,75,0.50526678418,0.50526678418,0.50526678418,0.50526678418
200,75,0.50523716217,0.50523716217,0.50523716217,0.50523716217
180,69,0.505209126716,0.505209126716,0.505209126716,0.505209126716
160,95,0.505166498714,0.505166498714,0.505166498714,0.505166498714
300,69,0.505158297951,0.505158297951,0.505158297951,0.505158297951
220,80,0.505114277011,0.505114277011,0.505114277011,0.505114277011
520,299,0.50509331051,0.50509331051,0.50509331051,0.50509331051
130,75,0.505042034034,0.505042034034,0.505042034034,0.505042034034
200,69,0.5050261255,0.5050261255,0.5050261255,0.5050261255
140,104,0.504993116147,0.504993116147,0.504993116147,0.504993116147
135,75,0.504983270944,0.504983270944,0.504983270944,0.504983270944
250,69,0.504947184411,0.504673808957,0.504728484048,0.504673808957
150,114,0.504923372103,0.504923372103,0.504923372103,0.504923372103
