K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,algo_choice,,,,,,,,,
125,60,0.514440900225,0.514440900225,0.514440900225,0.514440900225,3,,,,,,,,,
130,69,0.514436994759,0.514436994759,0.514436994759,0.514436994759,3,,,,,,,,,
130,55,0.515095464413,0.514268780694,0.514434117437,0.514268780694,3,,,,,,,,,
180,99,0.514385182006,0.514385182006,0.514385182006,0.514385182006,3,,,,,,,,,
150,95,0.514375516852,0.514375516852,0.514375516852,0.514375516852,3,,,,,,,,,
160,75,0.514316422877,0.514316422877,0.514316422877,0.514316422877,3,,,,,,,,,
400,230,0.514237231597,0.514237231597,0.514237231597,0.514237231597,3,,,,,,,,,
125,65,0.514221177263,0.514221177263,0.514221177263,0.514221177263,3,,,,,,,,,
125,69,0.514221177263,0.514221177263,0.514221177263,0.514221177263,3,,,,,,,,,
140,80,0.514177026852,0.514177026852,0.514177026852,0.514177026852,3,,,,,,,,,
180,104,0.514148227506,0.514148227506,0.514148227506,0.514148227506,3,,,,,,,,,
125,75,0.514109189649,0.514109189649,0.514109189649,0.514109189649,3,,,,,,,,,
50,39,0.514083886889,0.514083886889,0.514083886889,0.514083886889,3,,,,,,,,,
160,80,0.514042484749,0.514042484749,0.514042484749,0.514042484749,3,,,,,,,,,
125,55,0.514020128562,0.514020128562,0.514020128562,0.514020128562,3,,,,,,,,,
140,85,0.51394347499,0.51394347499,0.51394347499,0.51394347499,3,,,,,,,,,
120,55,0.513934920316,0.513934920316,0.513934920316,0.513934920316,3,,,,,,,,,
130,60,0.514030782552,0.513513794573,0.513927384956,0.514030782552,3,,,,,,,,,
140,75,0.514210010128,0.51383722837,0.513911784722,0.51383722837,3,,,,,,,,,
180,109,0.513907952706,0.513907952706,0.513907952706,0.513907952706,3,,,,,,,,,
180,114,0.513907952706,0.513907952706,0.513907952706,0.513907952706,3,,,,,,,,,
110,89,0.513844417887,0.513844417887,0.513844417887,0.513844417887,3,,,,,,,,,
150,89,0.513831908749,0.513831908749,0.513831908749,0.513831908749,3,,,,,,,,,
150,75,0.513784833724,0.513784833724,0.513784833724,0.513784833724,3,,,,,,,,,
130,65,0.513561891958,0.513561891958,0.513561891958,0.513561891958,3,,,,,,,,,
100,89,0.513544584579,0.513544584579,0.513544584579,0.513544584579,3,,,,,,,,,
115,85,0.51352587266,0.51352587266,0.51352587266,0.51352587266,3,,,,,,,,,
130,75,0.513481249753,0.513481249753,0.513481249753,0.513481249753,3,,,,,,,,,
115,99,0.51388605456,0.511803432956,0.513469530239,0.51388605456,3,,,,,,,,,
150,85,0.513789968317,0.513367777087,0.513452215333,0.513367777087,3,,,,,,,,,
130,80,0.513437762715,0.513437762715,0.513437762715,0.513437762715,3,,,,,,,,,
140,60,0.513421184276,0.513421184276,0.513421184276,0.513421184276,3,,,,,,,,,
130,50,0.513398985037,0.513398985037,0.513398985037,0.513398985037,3,,,,,,,,,
160,85,0.513327525127,0.513327525127,0.513327525127,0.513327525127,3,,,,,,,,,
160,149,0.513315718651,0.513315718651,0.513315718651,0.513315718651,3,,,,,,,,,
110,95,0.513422352593,0.512722236173,0.513282329309,0.513422352593,3,,,,,,,,,
180,119,0.51327820138,0.51327820138,0.51327820138,0.51327820138,3,,,,,,,,,
180,124,0.513189861781,0.513189861781,0.513189861781,0.513189861781,3,,,,,,,,,
120,60,0.513092975356,0.513092975356,0.513092975356,0.513092975356,3,,,,,,,,,
120,65,0.513092975356,0.513092975356,0.513092975356,0.513092975356,3,,,,,,,,,
140,65,0.512993879461,0.512993879461,0.512993879461,0.512993879461,3,,,,,,,,,
250,249,0.51286823965,0.51286823965,0.51286823965,0.51286823965,3,,,,,,,,,
125,50,0.513547704224,0.512690903063,0.512862263295,0.512690903063,3,,,,,,,,,
50,29,0.512854456551,0.512854456551,0.512854456551,0.512854456551,3,,,,,,,,,
100,95,0.513051109036,0.512777516143,0.512832234721,0.512777516143,3,,,,,,,,,
110,85,0.512759974149,0.512759974149,0.512759974149,0.512759974149,3,,,,,,,,,
110,99,0.512720189033,0.512720189033,0.512720189033,0.512720189033,3,,,,,,,,,
115,95,0.514283417261,0.512198558379,0.512615530156,0.512198558379,3,,,,,,,,,
135,89,0.512610096922,0.512610096922,0.512610096922,0.512610096922,3,,,,,,,,,
125,80,0.512567834967,0.512567834967,0.512567834967,0.512567834967,3,,,,,,,,,
120,75,0.512724706434,0.51230097255,0.512385719327,0.51230097255,3,,,,,,,,,
150,99,0.512358653295,0.512358653295,0.512358653295,0.512358653295,3,,,,,,,,,
150,104,0.512358653295,0.512358653295,0.512358653295,0.512358653295,3,,,,,,,,,
140,89,0.512626956087,0.511271107549,0.51235578638,0.512626956087,3,,,,,,,,,
120,69,0.51230097255,0.51230097255,0.51230097255,0.51230097255,3,,,,,,,,,
150,139,0.512261921063,0.512261921063,0.512261921063,0.512261921063,3,,,,,,,,,
160,89,0.512252900198,0.512252900198,0.512252900198,0.512252900198,3,,,,,,,,,
115,89,0.512198558379,0.512198558379,0.512198558379,0.512198558379,3,,,,,,,,,
115,104,0.512428179856,0.51103657343,0.512149858571,0.512428179856,3,,,,,,,,,
130,85,0.512090710599,0.512090710599,0.512090710599,0.512090710599,3,,,,,,,,,
160,99,0.511919458243,0.511919458243,0.511919458243,0.511919458243,3,,,,,,,,,
400,199,0.511880563271,0.511880563271,0.511880563271,0.511880563271,3,,,,,,,,,
400,199,0.511880563271,0.511880563271,0.511880563271,0.511880563271,3,,,,,,,,,
150,70,0.511871822406,0.511871822406,0.511871822406,0.511871822406,3,,,,,,,,,
150,70,0.511871822406,0.511871822406,0.511871822406,0.511871822406,3,,,,,,,,,
150,70,0.511871822406,0.511871822406,0.511871822406,0.511871822406,3,,,,,,,,,
380,139,0.511772374976,0.511772374976,0.511772374976,0.511772374976,3,,,,,,,,,
180,179,0.511745307366,0.51129581883,0.511655409658,0.511745307366,3,,,,,,,,,
110,104,0.511641712033,0.511641712033,0.511641712033,0.511641712033,3,,,,,,,,,
160,95,0.511579442944,0.511579442944,0.511579442944,0.511579442944,3,,,,,,,,,
150,105,0.511507460372,0.511507460372,0.511507460372,0.511507460372,3,,,,,,,,,
150,105,0.511507460372,0.511507460372,0.511507460372,0.511507460372,3,,,,,,,,,
150,105,0.511507460372,0.511507460372,0.511507460372,0.511507460372,3,,,,,,,,,
380,129,0.511481309997,0.511481309997,0.511481309997,0.511481309997,3,,,,,,,,,
440,299,0.511590161871,0.511031379254,0.511478405347,0.511590161871,3,,,,,,,,,
440,349,0.511398769831,0.511398769831,0.511398769831,0.511398769831,3,,,,,,,,,
200,199,0.511321512805,0.511321512805,0.511321512805,0.511321512805,3,,,,,,,,,
125,85,0.511306563717,0.511306563717,0.511306563717,0.511306563717,3,,,,,,,,,
180,129,0.511233483503,0.511233483503,0.511233483503,0.511233483503,3,,,,,,,,,
150,115,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
150,125,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
150,115,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
150,125,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
150,115,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
150,125,0.511228479003,0.511228479003,0.511228479003,0.511228479003,3,,,,,,,,,
160,104,0.511175561865,0.511175561865,0.511175561865,0.511175561865,3,,,,,,,,,
105,50,0.51109789621,0.51109789621,0.51109789621,0.51109789621,3,,,,,,,,,
115,109,0.511428978368,0.511001822908,0.511087254,0.511001822908,3,,,,,,,,,
105,65,0.511081550738,0.511081550738,0.511081550738,0.511081550738,3,,,,,,,,,
135,95,0.510983040493,0.510983040493,0.510983040493,0.510983040493,3,,,,,,,,,
120,80,0.510964819606,0.510964819606,0.510964819606,0.510964819606,3,,,,,,,,,
400,210,0.510853355586,0.510853355586,0.510853355586,0.510853355586,3,,,,,,,,,
380,114,0.510835390035,0.510835390035,0.510835390035,0.510835390035,3,,,,,,,,,
380,119,0.510835390035,0.510835390035,0.510835390035,0.510835390035,3,,,,,,,,,
380,124,0.510835390035,0.510835390035,0.510835390035,0.510835390035,3,,,,,,,,,
105,60,0.510823350251,0.510823350251,0.510823350251,0.510823350251,3,,,,,,,,,
160,109,0.510811061017,0.510811061017,0.510811061017,0.510811061017,3,,,,,,,,,
380,99,0.51079771402,0.51079771402,0.51079771402,0.51079771402,3,,,,,,,,,
380,104,0.510799262484,0.510206195369,0.510680649061,0.510799262484,3,,,,,,,,,
105,69,0.510561370653,0.510561370653,0.510561370653,0.510561370653,3,,,,,,,,,
105,55,0.510823350251,0.510432538946,0.510510701207,0.510432538946,3,,,,,,,,,
100,65,0.510927931996,0.508702830002,0.510482911597,0.510927931996,3,,,,,,,,,
100,60,0.510692935568,0.509384594707,0.510431267396,0.510692935568,3,,,,,,,,,
90,29,0.510398769306,0.510398769306,0.510398769306,0.510398769306,3,,,,,,,,,
130,89,0.511423332482,0.510043114613,0.510319158187,0.510043114613,3,,,,,,,,,
140,139,0.509987892446,0.509987892446,0.509987892446,0.509987892446,3,,,,,,,,,
380,109,0.509949836285,0.509949836285,0.509949836285,0.509949836285,3,,,,,,,,,
400,199,0.510187169798,0.509616988078,0.509731024422,0.509616988078,3,,,,,,,,,
150,149,0.509720209107,0.509338685172,0.50964390432,0.509720209107,3,,,,,,,,,
140,95,0.509791991871,0.509373128885,0.509456901482,0.509373128885,3,,,,,,,,,
380,95,0.509966343216,0.509317998302,0.509447667284,0.509317998302,3,,,,,,,,,
150,149,0.509720209107,0.509338685172,0.509414989959,0.509338685172,3,,,,,,,,,
400,179,0.509388549848,0.509388549848,0.509388549848,0.509388549848,3,,,,,,,,,
400,190,0.509388549848,0.509388549848,0.509388549848,0.509388549848,3,,,,,,,,,
160,114,0.509338819522,0.508967414161,0.50926453845,0.509338819522,3,,,,,,,,,
150,109,0.509120912551,0.509120912551,0.509120912551,0.509120912551,3,,,,,,,,,
90,49,0.509091947701,0.509091947701,0.509091947701,0.509091947701,3,,,,,,,,,
380,89,0.509168009936,0.508566855178,0.509047778984,0.509168009936,3,,,,,,,,,
100,55,0.508775799344,0.508775799344,0.508775799344,0.508775799344,3,,,,,,,,,
100,50,0.508729705306,0.508729705306,0.508729705306,0.508729705306,3,,,,,,,,,
440,399,0.508534445171,0.508534445171,0.508534445171,0.508534445171,3,,,,,,,,,
140,99,0.508448734946,0.508448734946,0.508448734946,0.508448734946,3,,,,,,,,,
100,69,0.509965850758,0.508000059648,0.50839321787,0.508000059648,3,,,,,,,,,
380,80,0.508480388921,0.507887042293,0.508361719595,0.508480388921,3,,,,,,,,,
90,39,0.508303802092,0.508303802092,0.508303802092,0.508303802092,3,,,,,,,,,
380,85,0.50829715949,0.50829715949,0.50829715949,0.50829715949,3,,,,,,,,,
90,50,0.508226403363,0.508226403363,0.508226403363,0.508226403363,3,,,,,,,,,
160,119,0.50819937179,0.50819937179,0.50819937179,0.50819937179,3,,,,,,,,,
160,124,0.508128840958,0.508128840958,0.508128840958,0.508128840958,3,,,,,,,,,
150,114,0.508057049566,0.508057049566,0.508057049566,0.508057049566,3,,,,,,,,,
80,29,0.50798147831,0.50798147831,0.50798147831,0.50798147831,3,,,,,,,,,
120,89,0.507908179403,0.507908179403,0.507908179403,0.507908179403,3,,,,,,,,,
105,75,0.508352061212,0.505917890567,0.507865227083,0.508352061212,3,,,,,,,,,
140,104,0.507900309942,0.507804879861,0.507823965877,0.507804879861,3,,,,,,,,,
80,39,0.507800609931,0.507800609931,0.507800609931,0.507800609931,3,,,,,,,,,
160,159,0.507741410931,0.507741410931,0.507741410931,0.507741410931,3,,,,,,,,,
90,55,0.507694364419,0.507694364419,0.507694364419,0.507694364419,3,,,,,,,,,
80,70,0.507666180905,0.507666180905,0.507666180905,0.507666180905,3,,,,,,,,,
80,70,0.507666180905,0.507666180905,0.507666180905,0.507666180905,3,,,,,,,,,
80,70,0.507666180905,0.507666180905,0.507666180905,0.507666180905,3,,,,,,,,,
70,39,0.507315592695,0.507315592695,0.507315592695,0.507315592695,3,,,,,,,,,
90,59,0.507262033907,0.507262033907,0.507262033907,0.507262033907,3,,,,,,,,,
80,49,0.507171866879,0.507171866879,0.507171866879,0.507171866879,3,,,,,,,,,
60,49,0.507136671947,0.507136671947,0.507136671947,0.507136671947,3,,,,,,,,,
125,89,0.507104196451,0.507104196451,0.507104196451,0.507104196451,3,,,,,,,,,
150,149,0.5070857485,0.5070857485,0.5070857485,0.5070857485,3,,,,,,,,,
120,85,0.506786748295,0.506786748295,0.506786748295,0.506786748295,3,,,,,,,,,
70,29,0.506751367771,0.506751367771,0.506751367771,0.506751367771,3,,,,,,,,,
70,59,0.507085721688,0.506583853058,0.506684226784,0.506583853058,3,,,,,,,,,
400,159,0.506682962365,0.506682962365,0.506682962365,0.506682962365,3,,,,,,,,,
60,39,0.506533069782,0.506533069782,0.506533069782,0.506533069782,3,,,,,,,,,
400,149,0.507701658342,0.506237491307,0.506530324714,0.506237491307,3,,,,,,,,,
120,95,0.506444168744,0.506444168744,0.506444168744,0.506444168744,3,,,,,,,,,
120,99,0.506444168744,0.506444168744,0.506444168744,0.506444168744,3,,,,,,,,,
150,119,0.506406894154,0.506406894154,0.506406894154,0.506406894154,3,,,,,,,,,
80,59,0.506350493394,0.506350493394,0.506350493394,0.506350493394,3,,,,,,,,,
135,99,0.506261724643,0.506261724643,0.506261724643,0.506261724643,3,,,,,,,,,
70,55,0.506218514388,0.506218514388,0.506218514388,0.506218514388,3,,,,,,,,,
400,149,0.506215661143,0.506215661143,0.506215661143,0.506215661143,3,,,,,,,,,
90,60,0.506197222548,0.506197222548,0.506197222548,0.506197222548,3,,,,,,,,,
130,95,0.506191827472,0.506191827472,0.506191827472,0.506191827472,3,,,,,,,,,
400,149,0.506238406793,0.505654386531,0.50612160274,0.506238406793,3,,,,,,,,,
60,29,0.506106723523,0.506106723523,0.506106723523,0.506106723523,3,,,,,,,,,
125,104,0.506018266214,0.506018266214,0.506018266214,0.506018266214,3,,,,,,,,,
60,59,0.505878110184,0.505878110184,0.505878110184,0.505878110184,3,,,,,,,,,
400,139,0.506260551016,0.505742178073,0.505845852662,0.505742178073,3,,,,,,,,,
400,149,0.506237491307,0.505654386531,0.505771007487,0.505654386531,3,,,,,,,,,
70,50,0.505713537691,0.505713537691,0.505713537691,0.505713537691,3,,,,,,,,,
70,60,0.505648155085,0.505648155085,0.505648155085,0.505648155085,3,,,,,,,,,
125,95,0.505587954026,0.505587954026,0.505587954026,0.505587954026,3,,,,,,,,,
125,99,0.505587954026,0.505587954026,0.505587954026,0.505587954026,3,,,,,,,,,
105,80,0.505663412311,0.505185634185,0.505567856685,0.505663412311,3,,,,,,,,,
70,49,0.505381012613,0.505381012613,0.505381012613,0.505381012613,3,,,,,,,,,
130,99,0.505355130197,0.505355130197,0.505355130197,0.505355130197,3,,,,,,,,,
120,104,0.505343297505,0.505343297505,0.505343297505,0.505343297505,3,,,,,,,,,
76,70,0.505271444887,0.505271444887,0.505271444887,0.505271444887,3,,,,,,,,,
76,70,0.505271444887,0.505271444887,0.505271444887,0.505271444887,3,,,,,,,,,
76,70,0.505271444887,0.505271444887,0.505271444887,0.505271444887,3,,,,,,,,,
105,89,0.505408155516,0.504987334546,0.50507149874,0.504987334546,3,,,,,,,,,
150,124,0.505055122978,0.504562383828,0.504956575148,0.505055122978,3,,,,,,,,,
105,85,0.50525044015,0.504830005897,0.504914092747,0.504830005897,3,,,,,,,,,
135,104,0.505367040322,0.504518592899,0.504688282384,0.504518592899,3,,,,,,,,,
125,109,0.50462380807,0.50462380807,0.50462380807,0.50462380807,3,,,,,,,,,
125,119,0.504589169966,0.504589169966,0.504589169966,0.504589169966,3,,,,,,,,,
90,79,0.504776398397,0.503556940574,0.504532506832,0.504776398397,3,,,,,,,,,
400,125,0.504718653432,0.503670013175,0.50450892538,0.504718653432,3,,,,,,,,,
120,109,0.504965150528,0.504296703074,0.504430392565,0.504296703074,3,,,,,,,,,
130,104,0.504363390018,0.504363390018,0.504363390018,0.504363390018,3,,,,,,,,,
90,65,0.504296434668,0.504296434668,0.504296434668,0.504296434668,3,,,,,,,,,
90,69,0.504244809598,0.504244809598,0.504244809598,0.504244809598,3,,,,,,,,,
90,69,0.504244809598,0.504244809598,0.504244809598,0.504244809598,3,,,,,,,,,
125,114,0.50422222037,0.50422222037,0.50422222037,0.50422222037,3,,,,,,,,,
105,95,0.504381155344,0.504125747359,0.504176828956,0.504125747359,3,,,,,,,,,
135,114,0.504170988383,0.504170988383,0.504170988383,0.504170988383,3,,,,,,,,,
400,125,0.504114350974,0.504068390493,0.504077582589,0.504068390493,3,,,,,,,,,
120,114,0.504347465261,0.50284711521,0.504047395251,0.504347465261,3,,,,,,,,,
400,125,0.504181658928,0.503497717516,0.504044870646,0.504181658928,3,,,,,,,,,
400,124,0.5040061358,0.5040061358,0.5040061358,0.5040061358,3,,,,,,,,,
135,119,0.503635651909,0.503635651909,0.503635651909,0.503635651909,3,,,,,,,,,
140,119,0.503583150527,0.503583150527,0.503583150527,0.503583150527,3,,,,,,,,,
90,75,0.50354768994,0.50354768994,0.50354768994,0.50354768994,3,,,,,,,,,
400,129,0.503545082036,0.503545082036,0.503545082036,0.503545082036,3,,,,,,,,,
130,114,0.503540134868,0.503540134868,0.503540134868,0.503540134868,3,,,,,,,,,
130,109,0.503526810201,0.503526810201,0.503526810201,0.503526810201,3,,,,,,,,,
480,399,0.503335784606,0.503335784606,0.503335784606,0.503335784606,3,,,,,,,,,
400,119,0.50327853584,0.50327853584,0.50327853584,0.50327853584,3,,,,,,,,,
400,114,0.503076378604,0.503076378604,0.503076378604,0.503076378604,3,,,,,,,,,
400,115,0.503116896602,0.503046351959,0.503060460887,0.503046351959,3,,,,,,,,,
440,249,0.50296390968,0.50296390968,0.50296390968,0.50296390968,3,,,,,,,,,
150,129,0.50295650171,0.50295650171,0.50295650171,0.50295650171,3,,,,,,,,,
135,109,0.503241043296,0.502826308503,0.502909255461,0.502826308503,3,,,,,,,,,
400,105,0.503029340697,0.50200440742,0.502824354042,0.503029340697,3,,,,,,,,,
140,124,0.50308542888,0.501722034296,0.502812749963,0.50308542888,3,,,,,,,,,
140,109,0.502804722268,0.502804722268,0.502804722268,0.502804722268,3,,,,,,,,,
400,115,0.502863571502,0.502419481999,0.502774753602,0.502863571502,3,,,,,,,,,
90,80,0.502734214832,0.502734214832,0.502734214832,0.502734214832,3,,,,,,,,,
70,65,0.502648873661,0.502648873661,0.502648873661,0.502648873661,3,,,,,,,,,
80,69,0.502609107429,0.502609107429,0.502609107429,0.502609107429,3,,,,,,,,,
105,99,0.502480955697,0.502480955697,0.502480955697,0.502480955697,3,,,,,,,,,
400,115,0.502419481999,0.502419481999,0.502419481999,0.502419481999,3,,,,,,,,,
130,119,0.502286977256,0.502286977256,0.502286977256,0.502286977256,3,,,,,,,,,
400,105,0.502847419969,0.50200440742,0.50217300993,0.50200440742,3,,,,,,,,,
135,124,0.502157052754,0.502157052754,0.502157052754,0.502157052754,3,,,,,,,,,
140,114,0.502123127886,0.502123127886,0.502123127886,0.502123127886,3,,,,,,,,,
70,69,0.502051701936,0.502051701936,0.502051701936,0.502051701936,3,,,,,,,,,
70,69,0.502051701936,0.502051701936,0.502051701936,0.502051701936,3,,,,,,,,,
400,105,0.50200440742,0.50200440742,0.50200440742,0.50200440742,3,,,,,,,,,
400,109,0.501987194994,0.50126955572,0.501843667139,0.501987194994,3,,,,,,,,,
440,230,0.501630720726,0.501630720726,0.501630720726,0.501630720726,3,,,,,,,,,
76,75,0.501297578738,0.501297578738,0.501297578738,0.501297578738,3,,,,,,,,,
76,75,0.501297578738,0.501297578738,0.501297578738,0.501297578738,3,,,,,,,,,
76,75,0.501297578738,0.501297578738,0.501297578738,0.501297578738,3,,,,,,,,,
90,85,0.501321256931,0.500954795722,0.501247964689,0.501321256931,3,,,,,,,,,
440,210,0.501117457169,0.501117457169,0.501117457169,0.501117457169,3,,,,,,,,,
130,124,0.501087815221,0.501087815221,0.501087815221,0.501087815221,3,,,,,,,,,
80,79,0.501047200074,0.501047200074,0.501047200074,0.501047200074,3,,,,,,,,,
140,129,0.500900954609,0.500900954609,0.500900954609,0.500900954609,3,,,,,,,,,
400,104,0.500847059034,0.500847059034,0.500847059034,0.500847059034,3,,,,,,,,,
80,75,0.500713843138,0.500713843138,0.500713843138,0.500713843138,3,,,,,,,,,
80,75,0.500713843138,0.500713843138,0.500713843138,0.500713843138,3,,,,,,,,,
100,99,0.500367404595,0.500367404595,0.500367404595,0.500367404595,3,,,,,,,,,
110,109,0.500360069382,0.500360069382,0.500360069382,0.500360069382,3,,,,,,,,,
135,129,0.500213849162,0.500213849162,0.500213849162,0.500213849162,3,,,,,,,,,
105,104,0.499898461189,0.499898461189,0.499898461189,0.499898461189,3,,,,,,,,,
90,89,0.499723469232,0.499723469232,0.499723469232,0.499723469232,3,,,,,,,,,
90,89,0.499723469232,0.499723469232,0.499723469232,0.499723469232,3,,,,,,,,,
115,114,0.500927614339,0.498705047739,0.499149561059,0.498705047739,3,,,,,,,,,
120,119,0.498966820939,0.498311737394,0.498442754103,0.498311737394,3,,,,,,,,,
440,179,0.49840181302,0.49840181302,0.49840181302,0.49840181302,3,,,,,,,,,
440,190,0.498636322035,0.498338933907,0.498398411533,0.498338933907,3,,,,,,,,,
440,199,0.498213051201,0.498213051201,0.498213051201,0.498213051201,3,,,,,,,,,
480,349,0.497315202328,0.497276580746,0.497284305063,0.497276580746,3,,,,,,,,,
130,129,0.49685004916,0.49685004916,0.49685004916,0.49685004916,3,,,,,,,,,
125,124,0.495919631645,0.495919631645,0.495919631645,0.495919631645,3,,,,,,,,,
500,399,0.493235037943,0.493056974437,0.493199425242,0.493235037943,3,,,,,,,,,
500,399,0.493396418551,0.493056974437,0.49312486326,0.493056974437,3,,,,,,,,,
380,60,0.49296523264,0.49296523264,0.49296523264,0.49296523264,3,,,,,,,,,
500,399,0.493056974437,0.492198115598,0.492885202669,0.493056974437,3,,,,,,,,,
500,399,0.493056974437,0.491110113543,0.492667602258,0.493056974437,3,,,,,,,,,
380,50,0.491976831924,0.491976831924,0.491976831924,0.491976831924,3,,,,,,,,,
380,55,0.491976831924,0.491976831924,0.491976831924,0.491976831924,3,,,,,,,,,
380,69,0.491589634646,0.491589634646,0.491589634646,0.491589634646,3,,,,,,,,,
380,65,0.491533136491,0.491533136491,0.491533136491,0.491533136491,3,,,,,,,,,
380,75,0.490828869737,0.490382831107,0.490472038833,0.490382831107,3,,,,,,,,,
480,450,0.490409245936,0.490268964565,0.490381189661,0.490409245936,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,70,0.489683167901,0.489683167901,0.489683167901,0.489683167901,3,,,,,,,,,
400,65,0.489867225781,0.489167994285,0.489307840584,0.489167994285,3,,,,,,,,,
400,69,0.488901532294,0.488901532294,0.488901532294,0.488901532294,3,,,,,,,,,
400,50,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,55,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,60,0.48876365491,0.48876365491,0.48876365491,0.48876365491,3,,,,,,,,,
400,75,0.48860998251,0.486843916238,0.487197129492,0.486843916238,3,,,,,,,,,
400,80,0.486899418354,0.486802511789,0.486880037041,0.486899418354,3,,,,,,,,,
400,85,0.487215602564,0.486203979658,0.486406304239,0.486203979658,3,,,,,,,,,
500,450,0.486293836924,0.486094554107,0.48613441067,0.486094554107,3,,,,,,,,,
400,89,0.486198049864,0.48563653282,0.485748836229,0.48563653282,3,,,,,,,,,
500,349,0.485545332026,0.484597287109,0.485355723043,0.485545332026,3,,,,,,,,,
440,65,0.484503615675,0.484503615675,0.484503615675,0.484503615675,3,,,,,,,,,
500,299,0.485281991411,0.484265948769,0.484469157298,0.484265948769,3,,,,,,,,,
440,60,0.484404910826,0.484404910826,0.484404910826,0.484404910826,3,,,,,,,,,
440,69,0.484503615675,0.483724019309,0.484347696402,0.484503615675,3,,,,,,,,,
400,95,0.484235528955,0.484197382998,0.484227899764,0.484235528955,3,,,,,,,,,
500,299,0.484184432383,0.483951233992,0.484137792705,0.484184432383,3,,,,,,,,,
480,299,0.484030445284,0.484030445284,0.484030445284,0.484030445284,3,,,,,,,,,
400,99,0.484010903385,0.484010903385,0.484010903385,0.484010903385,3,,,,,,,,,
480,249,0.4838353179,0.482923578103,0.48365296994,0.4838353179,3,,,,,,,,,
440,75,0.483045052363,0.483045052363,0.483045052363,0.483045052363,3,,,,,,,,,
440,104,0.482992810458,0.482992810458,0.482992810458,0.482992810458,3,,,,,,,,,
700,59,0.482921012959,0.482547800212,0.482846370409,0.482921012959,3,,,,,,,,,
440,99,0.482826685047,0.482826685047,0.482826685047,0.482826685047,3,,,,,,,,,
440,95,0.482808165303,0.482712231533,0.482788978549,0.482808165303,3,,,,,,,,,
440,109,0.483169377503,0.482200901401,0.482394596621,0.482200901401,3,,,,,,,,,
440,85,0.482541659819,0.481760315328,0.482385390921,0.482541659819,3,,,,,,,,,
700,69,0.482547800212,0.48197204135,0.482087193122,0.48197204135,3,,,,,,,,,
700,39,0.482125134638,0.481698369572,0.482039781625,0.482125134638,3,,,,,,,,,
440,114,0.48189916109,0.48189916109,0.48189916109,0.48189916109,3,,,,,,,,,
440,80,0.481834075995,0.481834075995,0.481834075995,0.481834075995,3,,,,,,,,,
520,399,0.481908163086,0.48111400838,0.481749332145,0.481908163086,3,,,,,,,,,
440,119,0.481946329742,0.48091906925,0.481740877644,0.481946329742,3,,,,,,,,,
440,89,0.481706782585,0.481706782585,0.481706782585,0.481706782585,3,,,,,,,,,
500,249,0.481776789944,0.481335108892,0.481688453734,0.481776789944,3,,,,,,,,,
800,39,0.4816996893,0.480973183217,0.481554388083,0.4816996893,3,,,,,,,,,
440,55,0.481409181208,0.481409181208,0.481409181208,0.481409181208,3,,,,,,,,,
500,249,0.481776789944,0.479596805078,0.481340792971,0.481776789944,3,,,,,,,,,
800,49,0.481379604541,0.481284700531,0.481303681333,0.481284700531,3,,,,,,,,,
700,49,0.481379714713,0.481060916306,0.481124675987,0.481060916306,3,,,,,,,,,
440,129,0.481217115057,0.479082568815,0.480790205809,0.481217115057,3,,,,,,,,,
480,129,0.480681776997,0.480681776997,0.480681776997,0.480681776997,3,,,,,,,,,
480,139,0.480830117748,0.480493590065,0.480560895602,0.480493590065,3,,,,,,,,,
440,124,0.481663517213,0.480021407207,0.480349829208,0.480021407207,3,,,,,,,,,
500,299,0.480319404061,0.480151501358,0.48028582352,0.480319404061,3,,,,,,,,,
480,104,0.480280833999,0.480280833999,0.480280833999,0.480280833999,3,,,,,,,,,
800,59,0.480459159058,0.479523564295,0.480272040106,0.480459159058,3,,,,,,,,,
480,149,0.480180032171,0.480180032171,0.480180032171,0.480180032171,3,,,,,,,,,
400,75,0.480071392129,0.480071392129,0.480071392129,0.480071392129,3,,,,,,,,,
400,75,0.480071392129,0.480071392129,0.480071392129,0.480071392129,3,,,,,,,,,
520,109,0.480081827231,0.479882855576,0.4800420329,0.480081827231,3,,,,,,,,,
440,50,0.479885670633,0.479885670633,0.479885670633,0.479885670633,3,,,,,,,,,
500,75,0.479846524457,0.479846524457,0.479846524457,0.479846524457,3,,,,,,,,,
500,75,0.479846524457,0.479846524457,0.479846524457,0.479846524457,3,,,,,,,,,
440,139,0.479813643975,0.479609999689,0.479772915118,0.479813643975,3,,,,,,,,,
480,109,0.479647508273,0.479647508273,0.479647508273,0.479647508273,3,,,,,,,,,
