K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
21,14,0.599366525207,0.593877351353,0.594975186124,0.593877351353,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,17,0.596632246602,0.579915087723,0.583258519499,0.579915087723,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
25,18,0.595059304214,0.578570451412,0.581868221973,0.578570451412,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,24,0.594059399692,0.594059399692,0.594059399692,0.594059399692,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
21,15,0.589802834206,0.540550065679,0.579952280501,0.589802834206,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
24,18,0.589802834206,0.578570451412,0.587556357647,0.589802834206,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,18,0.589733885468,0.586212949706,0.586917136859,0.586212949706,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,19,0.588358473415,0.581079207683,0.582535060829,0.581079207683,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,19,0.588358473415,0.581079207683,0.582535060829,0.581079207683,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,20,0.588358473415,0.588358473415,0.588358473415,0.588358473415,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,20,0.588358473415,0.588358473415,0.588358473415,0.588358473415,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,16,0.588315388695,0.588133172543,0.588169615773,0.588133172543,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
24,16,0.588315388695,0.575276307711,0.577884123907,0.575276307711,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,27,0.58734932662,0.575110440828,0.584901549461,0.58734932662,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,22,0.586866030344,0.581079207683,0.582236572215,0.581079207683,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,22,0.586866030344,0.58612765195,0.586275327629,0.58612765195,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,19,0.586212949706,0.586212949706,0.586212949706,0.586212949706,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,20,0.586212949706,0.581461061643,0.585262572094,0.586212949706,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,22,0.586212949706,0.574028958214,0.576465756513,0.574028958214,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
20,14,0.585184586811,0.585184586811,0.585184586811,0.585184586811,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,24,0.585002149238,0.584263642781,0.584411344072,0.584263642781,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,27,0.584978257085,0.57903895372,0.583790396412,0.584978257085,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
70,27,0.583923989968,0.571883276014,0.574291418805,0.571883276014,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
9,7,0.583600781089,0.583600781089,0.583600781089,0.583600781089,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
25,16,0.583503028568,0.566567359597,0.569954493391,0.566567359597,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
25,17,0.583503028568,0.583503028568,0.583503028568,0.583503028568,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,13,0.583160727951,0.583160727951,0.583160727951,0.583160727951,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,13,0.583160727951,0.583160727951,0.583160727951,0.583160727951,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
80,13,0.583160727951,0.583160727951,0.583160727951,0.583160727951,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,18,0.583118626948,0.581547748107,0.581861923875,0.581547748107,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
24,15,0.582540241069,0.569288194563,0.571938603865,0.569288194563,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
80,17,0.581890926269,0.581890926269,0.581890926269,0.581890926269,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
75,16,0.581629015765,0.579912676173,0.580255944092,0.579912676173,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
24,17,0.581461061643,0.578570451412,0.579148573458,0.578570451412,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
25,19,0.581461061643,0.581461061643,0.581461061643,0.581461061643,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
19,15,0.581199478168,0.581199478168,0.581199478168,0.581199478168,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,17,0.581079207683,0.581079207683,0.581079207683,0.581079207683,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,17,0.581079207683,0.580909328224,0.580943304115,0.580909328224,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,18,0.581079207683,0.581079207683,0.581079207683,0.581079207683,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
35,16,0.580255926589,0.576488999124,0.577242384617,0.576488999124,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
75,22,0.580189815552,0.580189815552,0.580189815552,0.580189815552,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
90,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
85,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
80,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
75,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
70,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
65,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
60,9,0.580120891337,0.580120891337,0.580120891337,0.580120891337,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
35,18,0.579927227104,0.575848992134,0.576664639128,0.575848992134,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
35,19,0.579927227104,0.574661982511,0.578874178185,0.579927227104,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
70,15,0.579912676173,0.579912676173,0.579912676173,0.579912676173,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
11,8,0.579690242171,0.574549001531,0.575577249659,0.574549001531,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
80,16,0.579399444959,0.57250310379,0.578020176725,0.579399444959,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
40,20,0.579172654171,0.569200782628,0.571195156936,0.569200782628,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
50,22,0.579172654171,0.570335791248,0.577405281587,0.579172654171,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
45,8,0.578961176275,0.578961176275,0.578961176275,0.578961176275,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
35,8,0.578961176275,0.578961176275,0.578961176275,0.578961176275,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,8,0.578961176275,0.578961176275,0.578961176275,0.578961176275,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
45,27,0.578792254593,0.56690395843,0.576414595361,0.578792254593,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
24,19,0.578674563371,0.574028958214,0.57774544234,0.578674563371,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
30,24,0.578674563371,0.570538044738,0.577047259645,0.578674563371,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
23,17,0.578570451412,0.578570451412,0.578570451412,0.578570451412,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
65,27,0.578192795496,0.572754120394,0.577105060475,0.578192795496,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
65,30,0.578192795496,0.572754120394,0.573841855414,0.572754120394,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
35,20,0.577891279188,0.577891279188,0.577891279188,0.577891279188,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
50,24,0.577889910539,0.568221658975,0.570155309287,0.568221658975,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
45,24,0.577889910539,0.575026575435,0.575599242456,0.575026575435,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
22,16,0.577878889973,0.577878889973,0.577878889973,0.577878889973,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
75,24,0.577566979238,0.569436557036,0.571062641477,0.569436557036,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
70,24,0.577566979238,0.577566979238,0.577566979238,0.577566979238,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
75,20,0.577514479298,0.554098636072,0.558781804717,0.554098636072,10,1,0,2510,./proteins/nup116_sparse/,entropic_aff
