K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
80,8.5,0.289571340771,0.286786585486,0.287343536543,0.286786585486,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,5,0.289499139033,0.280703974646,0.282463007524,0.280703974646,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,2.5,0.289411709395,0.276610444949,0.279170697838,0.276610444949,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,7.7,0.289308185549,0.287307532704,0.28890805498,0.289308185549,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,8,0.289308185549,0.287176613962,0.288881871231,0.289308185549,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,9,0.289308185549,0.281205235441,0.282825825463,0.281205235441,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,6.5,0.289273889871,0.267995986127,0.285018309122,0.289273889871,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,13.5,0.289150578124,0.269550758325,0.273470722285,0.269550758325,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,14.2,0.289150578124,0.286786585486,0.288677779597,0.289150578124,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,12.9,0.286990959176,0.286786585486,0.286950084438,0.286990959176,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,15.5,0.286990959176,0.286728258853,0.286780798918,0.286728258853,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,12.3,0.286865347841,0.286841056011,0.286860489475,0.286865347841,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,10,0.286786585486,0.283343301912,0.286097928771,0.286786585486,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,11.7,0.286786585486,0.275360757021,0.284501419793,0.286786585486,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,11.9,0.286786585486,0.28405805164,0.286240878717,0.286786585486,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,13.2,0.286728258853,0.27048698134,0.273735236843,0.27048698134,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,5.5,0.286368257635,0.286368257635,0.286368257635,0.286368257635,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,4.5,0.286331538789,0.285916124931,0.285999207703,0.285916124931,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,4.5,0.285690125729,0.271913516735,0.28293480393,0.285690125729,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,14.2,0.285534891145,0.280592881683,0.281581283576,0.280592881683,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
90,2,0.285534007071,0.284778410798,0.285382887816,0.285534007071,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,8.1,0.285472896693,0.27272154735,0.282922626824,0.285472896693,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,11.5,0.285472896693,0.277682364975,0.279240471318,0.277682364975,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,14.7,0.285242474513,0.271607375641,0.274334395416,0.271607375641,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,6.5,0.285222084024,0.273893776726,0.276159438185,0.273893776726,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,7.9,0.285222084024,0.282564279203,0.28469052306,0.285222084024,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,11,0.28516526719,0.284076004352,0.284947414622,0.28516526719,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,10,0.284608304133,0.272086176843,0.282103878675,0.284608304133,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,14.4,0.284172355513,0.270677828994,0.281473450209,0.284172355513,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,8.5,0.284104853536,0.271770019576,0.274236986368,0.271770019576,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,7.5,0.284029448392,0.273556569743,0.275651145473,0.273556569743,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,16,0.283969953949,0.283763549288,0.28380483022,0.283763549288,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,13.8,0.283855759329,0.281205235441,0.283325654552,0.283855759329,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,7,0.283507091094,0.269342470319,0.272175394474,0.269342470319,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,7.7,0.283336161445,0.278729814293,0.279651083723,0.278729814293,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,13.2,0.283275564949,0.283061697009,0.283104470597,0.283061697009,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,10.5,0.28310533854,0.275947973191,0.281673865471,0.28310533854,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,11.7,0.283061697009,0.275642558685,0.27712638635,0.275642558685,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,12.1,0.283001634178,0.274638797005,0.281329066743,0.283001634178,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,2.5,0.282044486518,0.271509476491,0.279937484512,0.282044486518,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,3.5,0.281585326981,0.278045556285,0.280877372842,0.281585326981,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,14.6,0.281556011668,0.273826505587,0.275372406804,0.273826505587,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,9.5,0.281496537783,0.272312062381,0.279659642702,0.281496537783,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
75,7.7,0.281423450684,0.253978066543,0.275934373856,0.281423450684,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,12.3,0.281152956877,0.281005094504,0.281123384403,0.281152956877,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
80,4,0.279989760795,0.273929123987,0.278777633433,0.279989760795,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
85,4,0.279478207518,0.277619862172,0.277991531241,0.277619862172,10,4,0,2510,./proteins/nup116_sparse/,plain_aff
