K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
19,3,0.677158094769,0.662140619648,0.665144114672,0.662140619648,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
22,2.5,0.676723878047,0.670192449055,0.671498734854,0.670192449055,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,3.5,0.675879063584,0.675879063584,0.675879063584,0.675879063584,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,4,0.675879063584,0.675879063584,0.675879063584,0.675879063584,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,4.5,0.675879063584,0.675879063584,0.675879063584,0.675879063584,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
25,2,0.674383764247,0.674383764247,0.674383764247,0.674383764247,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
20,2,0.674323027717,0.674323027717,0.674323027717,0.674323027717,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,2.5,0.674173779162,0.674173779162,0.674173779162,0.674173779162,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
25,2.5,0.672661631622,0.672661631622,0.672661631622,0.672661631622,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
19,2.5,0.671303452057,0.671303452057,0.671303452057,0.671303452057,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,3,0.671150117269,0.671150117269,0.671150117269,0.671150117269,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
21,2.5,0.670839135409,0.661494709068,0.668970250141,0.670839135409,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
23,2.5,0.670422341731,0.670422341731,0.670422341731,0.670422341731,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
19,2,0.668998669009,0.668998669009,0.668998669009,0.668998669009,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
21,2,0.668337487284,0.668337487284,0.668337487284,0.668337487284,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
24,2,0.66770368688,0.66770368688,0.66770368688,0.66770368688,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
20,2.5,0.66742554955,0.657596349773,0.659562189729,0.657596349773,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,5,0.667266911211,0.667266911211,0.667266911211,0.667266911211,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
19,3.5,0.667031921431,0.667031921431,0.667031921431,0.667031921431,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
14,3.5,0.666488391668,0.666488391668,0.666488391668,0.666488391668,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
14,4,0.666488391668,0.666488391668,0.666488391668,0.666488391668,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
16,2.5,0.665737740777,0.665737740777,0.665737740777,0.665737740777,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
16,3,0.665737740777,0.665737740777,0.665737740777,0.665737740777,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,2,0.664515751792,0.664515751792,0.664515751792,0.664515751792,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
24,2.5,0.664340319648,0.664340319648,0.664340319648,0.664340319648,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,5.5,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,6,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,6.5,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,7,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,7.5,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,7.7,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,7.9,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,8,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,8.1,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,8.3,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,8.5,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,9,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,9.5,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
15,10,0.663431104931,0.663431104931,0.663431104931,0.663431104931,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
24,1.5,0.662120082646,0.662120082646,0.662120082646,0.662120082646,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
16,3.5,0.661881580146,0.661881580146,0.661881580146,0.661881580146,10,3,0,2510,./proteins/nup116_sparse/,plain_aff
