K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
23,3,0.672673297439,0.672673297439,0.672673297439,0.672673297439,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,4,0.67248353747,0.67248353747,0.67248353747,0.67248353747,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,5,0.67248353747,0.67248353747,0.67248353747,0.67248353747,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,6,0.67248353747,0.67248353747,0.67248353747,0.67248353747,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,7,0.67248353747,0.67248353747,0.67248353747,0.67248353747,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,8,0.67248353747,0.67248353747,0.67248353747,0.67248353747,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,6,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,7,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,7,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,8,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,8,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,9,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,9,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,10,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,11,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,12,0.668903479961,0.668903479961,0.668903479961,0.668903479961,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,5,0.667937921648,0.658376227501,0.660288566331,0.658376227501,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,6,0.667937921648,0.667937921648,0.667937921648,0.667937921648,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,8,0.667221255186,0.667221255186,0.667221255186,0.667221255186,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,3,0.66705438186,0.66705438186,0.66705438186,0.66705438186,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,12,0.665967208919,0.665967208919,0.665967208919,0.665967208919,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,3,0.66494339323,0.66494339323,0.66494339323,0.66494339323,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,4,0.66494339323,0.66494339323,0.66494339323,0.66494339323,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,4,0.66494339323,0.658953269782,0.66374536854,0.66494339323,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
22,5,0.66494339323,0.66494339323,0.66494339323,0.66494339323,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,3,0.664045553697,0.664045553697,0.664045553697,0.664045553697,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,4,0.664045553697,0.664045553697,0.664045553697,0.664045553697,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,4,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,5,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,6,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,7,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,8,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,9,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,10,0.662820485905,0.662820485905,0.662820485905,0.662820485905,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,11,0.662820485905,0.654563569201,0.656214952542,0.654563569201,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,14,0.662715494745,0.662715494745,0.662715494745,0.662715494745,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,6,0.662615897992,0.658683302744,0.661829378942,0.662615897992,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,9,0.661892792973,0.661892792973,0.661892792973,0.661892792973,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,10,0.661892792973,0.661892792973,0.661892792973,0.661892792973,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,11,0.661892792973,0.661892792973,0.661892792973,0.661892792973,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,14,0.660591047545,0.654563569201,0.659385551876,0.660591047545,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,3,0.658953269782,0.658953269782,0.658953269782,0.658953269782,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,5,0.658953269782,0.658683302744,0.658899276375,0.658953269782,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,9,0.658376227501,0.658376227501,0.658376227501,0.658376227501,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,16,0.658220331719,0.658220331719,0.658220331719,0.658220331719,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,17,0.658220331719,0.658220331719,0.658220331719,0.658220331719,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,18,0.658220331719,0.658220331719,0.658220331719,0.658220331719,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,20,0.658220331719,0.658220331719,0.658220331719,0.658220331719,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,19,0.658039471306,0.658039471306,0.658039471306,0.658039471306,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,20,0.658039471306,0.658039471306,0.658039471306,0.658039471306,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,8,0.657627821526,0.657627821526,0.657627821526,0.657627821526,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,9,0.657627821526,0.657627821526,0.657627821526,0.657627821526,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,10,0.657627821526,0.657627821526,0.657627821526,0.657627821526,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,11,0.657627821526,0.657627821526,0.657627821526,0.657627821526,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,12,0.657627821526,0.657627821526,0.657627821526,0.657627821526,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,13,0.657627821526,0.65293294725,0.653871922106,0.65293294725,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,10,0.657264214594,0.657264214594,0.657264214594,0.657264214594,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
20,11,0.657264214594,0.657264214594,0.657264214594,0.657264214594,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
21,11,0.657264214594,0.657264214594,0.657264214594,0.657264214594,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
20,12,0.657264214594,0.657264214594,0.657264214594,0.657264214594,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,3,0.656889884006,0.656889884006,0.656889884006,0.656889884006,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,4,0.656889884006,0.656889884006,0.656889884006,0.656889884006,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,5,0.656889884006,0.656889884006,0.656889884006,0.656889884006,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,6,0.656889884006,0.656889884006,0.656889884006,0.656889884006,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
35,7,0.656889884006,0.653034862892,0.653805867114,0.653034862892,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
17,14,0.65615071031,0.65615071031,0.65615071031,0.65615071031,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
17,15,0.65615071031,0.65615071031,0.65615071031,0.65615071031,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
17,16,0.65615071031,0.65615071031,0.65615071031,0.65615071031,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,5,0.654726942437,0.654726942437,0.654726942437,0.654726942437,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,6,0.654726942437,0.654726942437,0.654726942437,0.654726942437,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
18,7,0.654726942437,0.654726942437,0.654726942437,0.654726942437,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,10,0.654563569201,0.654563569201,0.654563569201,0.654563569201,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,12,0.654563569201,0.651257710473,0.653902397455,0.654563569201,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,13,0.654563569201,0.651257710473,0.653902397455,0.654563569201,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
23,15,0.654563569201,0.654563569201,0.654563569201,0.654563569201,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,7,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,8,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,9,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,10,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,11,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,11,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,12,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,12,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,13,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
24,13,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
25,14,0.654340249063,0.654340249063,0.654340249063,0.654340249063,10,3,0,2510,./proteins/nup116_sparse/,entropic_aff
