K_cap,k_low,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,in_file,aff_type
21,-1,7.9,0.0910391491375,0.0884860941133,0.0905285381327,0.0910391491375,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,7.9,0.0695231727357,0.0693597903111,0.069392466796,0.0693597903111,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,7.9,0.0755407722091,0.0720515547744,0.0727493982613,0.0720515547744,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,7.9,0.0620704052168,0.0547709231666,0.0606105088067,0.0620704052168,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,7.9,0.0720892058347,0.0700192526513,0.071675215198,0.0720892058347,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,7.9,0.121045273893,0.111361923273,0.113298593397,0.111361923273,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,7.9,0.0673074256931,0.0613652028489,0.0625536474178,0.0613652028489,10,1,./proteins/gb1_sparse/,plain_aff
11,-1,7.9,0.0806411093584,0.0726201666631,0.0790369208194,0.0806411093584,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,7.9,0.0935140729259,0.0868251910016,0.0921762965411,0.0935140729259,10,1,./proteins/gb1_sparse/,plain_aff
9,-1,7.9,0.0815907971866,0.0731956577684,0.079911769303,0.0815907971866,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,8,0.0644087440138,0.0633498903088,0.0641969732728,0.0644087440138,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,8,0.173723701246,0.169278595775,0.170167616869,0.169278595775,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,8,0.0846978311855,0.0803534416469,0.0812223195546,0.0803534416469,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,8,0.0779480152977,0.0719721966163,0.0767528515614,0.0779480152977,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,8,0.315809461441,0.299614642368,0.302853606183,0.299614642368,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,8,0.139712576057,0.13730857528,0.137789375435,0.13730857528,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,8,0.104198146185,0.0982794665675,0.103014410261,0.104198146185,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,8,0.0940182280642,0.0905794243046,0.0912671850565,0.0905794243046,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,8,0.119824327431,0.11407602476,0.118674666897,0.119824327431,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,8,0.112186050771,0.106299128013,0.107476512565,0.106299128013,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,8,0.115677134092,0.107663340097,0.109266098896,0.107663340097,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,8,0.122277689286,0.117299183201,0.121281988069,0.122277689286,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,8,0.116722375892,0.116569767028,0.116600288801,0.116569767028,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,8,0.105944176392,0.0990875578557,0.100458881563,0.0990875578557,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,8,0.0806878892281,0.0790680468031,0.0793920152881,0.0790680468031,10,1,./proteins/gb1_sparse/,plain_aff
13,-1,8,0.0706059040621,0.0676505837108,0.0682416477811,0.0676505837108,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,8,0.1199390216,0.106975327116,0.117346282703,0.1199390216,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,8,0.0944307630362,0.091409836142,0.0938265776573,0.0944307630362,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,8,0.110699014838,0.110134434529,0.110247350591,0.110134434529,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,8,0.0793716453457,0.0725339222348,0.0780041007235,0.0793716453457,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,8,0.106069831707,0.0933136378568,0.103518592937,0.106069831707,10,1,./proteins/gb1_sparse/,plain_aff
11,-1,8,0.0648936996947,0.0558066700868,0.0576240760084,0.0558066700868,10,1,./proteins/gb1_sparse/,plain_aff
9,-1,8,0.0773432933819,0.070034086616,0.0714959279692,0.070034086616,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,8,0.103575082225,0.103155512593,0.103239426519,0.103155512593,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,8,0.0949877130862,0.0944712010473,0.0945745034551,0.0944712010473,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,8,0.0624346859555,0.0616748910356,0.0618268500196,0.0616748910356,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,8,0.0848433466411,0.0639390459131,0.0681199060587,0.0639390459131,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,8,0.0956421996542,0.0907289742961,0.0917116193677,0.0907289742961,10,1,./proteins/gb1_sparse/,plain_aff
6,-1,8,0.0672854151735,0.0623294422951,0.0662942205979,0.0672854151735,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,8,0.0648872763886,0.0570983496538,0.0633294910416,0.0648872763886,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,8,0.0661771089776,0.060286713338,0.0614647924659,0.060286713338,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,8,0.122807875543,0.122180587055,0.122306044753,0.122180587055,10,1,./proteins/gb1_sparse/,plain_aff
14,-1,8,0.0700191709657,0.0643432518934,0.0654784357079,0.0643432518934,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,8,0.0725725391991,0.0633379661971,0.0707256245987,0.0725725391991,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,8.1,0.315528218552,0.315399217924,0.315502418426,0.315528218552,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,8.1,0.0699931975455,0.0675143655242,0.0680101319285,0.0675143655242,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,8.1,0.0741923839886,0.0655738362625,0.0672975458078,0.0655738362625,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,8.1,0.179937466629,0.179861149881,0.17992220328,0.179937466629,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,8.1,0.0878785845726,0.0864583544998,0.0875945385581,0.0878785845726,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,8.1,0.0963411712963,0.0928987959396,0.095652696225,0.0963411712963,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,8.1,0.0999322218935,0.0917302869134,0.0933706739094,0.0917302869134,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,8.1,0.120874863482,0.109449907927,0.111734899038,0.109449907927,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,8.1,0.111304466593,0.110158297927,0.111075232859,0.111304466593,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,8.1,0.117690489124,0.111802274125,0.116512846124,0.117690489124,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,8.1,0.128890965364,0.12411428109,0.127935628509,0.128890965364,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,8.1,0.111168865409,0.106145739814,0.11016424029,0.111168865409,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,8.1,0.105830630936,0.0991485860593,0.100484995035,0.0991485860593,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,8.1,0.123617022432,0.120430087533,0.122979635452,0.123617022432,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,8.1,0.0612017876956,0.05637349971,0.0602361300985,0.0612017876956,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,8.1,0.0958548523412,0.0935635476643,0.0953965914059,0.0958548523412,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,8.1,0.0782976198681,0.0730617106364,0.0772504380218,0.0782976198681,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,8.1,0.106083483986,0.098986588307,0.10466410485,0.106083483986,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,8.1,0.0498072984084,0.0383985266774,0.0475255440622,0.0498072984084,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,8.1,0.091734517288,0.0871257856858,0.0880475320063,0.0871257856858,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,8.1,0.0868732662416,0.083229493068,0.0839582477027,0.083229493068,10,1,./proteins/gb1_sparse/,plain_aff
6,-1,8.1,0.0530616573619,0.0495858022593,0.0502809732798,0.0495858022593,10,1,./proteins/gb1_sparse/,plain_aff
11,-1,8.1,0.0585474535469,0.0552204154085,0.0558858230362,0.0552204154085,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,8.1,0.116192692774,0.114949452735,0.115198100743,0.114949452735,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,8.1,0.0987069738048,0.0913374248751,0.0972330640189,0.0987069738048,10,1,./proteins/gb1_sparse/,plain_aff
14,-1,8.1,0.0787879586343,0.0740719608051,0.075015160371,0.0740719608051,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,8.1,0.0758030503343,0.0710871045194,0.0748598611713,0.0758030503343,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,8.1,0.104333663901,0.104289555021,0.104298376797,0.104289555021,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,8.1,0.0629356251191,0.0580529802405,0.0619590961434,0.0629356251191,10,1,./proteins/gb1_sparse/,plain_aff
13,-1,8.1,0.0749661430251,0.0704283371497,0.07405858185,0.0749661430251,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,8.1,0.123351061718,0.116140646069,0.117582729199,0.116140646069,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,8.1,0.127181789249,0.116140440317,0.118348710104,0.116140440317,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,8.3,0.0748027236783,0.0734692686967,0.074536032682,0.0748027236783,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,8.3,0.318704674898,0.308896061873,0.310857784478,0.308896061873,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,8.3,0.0832505692437,0.0757054206628,0.0817415395275,0.0832505692437,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,8.3,0.0802955425107,0.0800954669664,0.0802555274019,0.0802955425107,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,8.3,0.141041818372,0.135261882999,0.136417870074,0.135261882999,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,8.3,0.0864430848816,0.0842765364569,0.0860097751967,0.0864430848816,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,8.3,0.0905474784752,0.0877399158654,0.0883014283873,0.0877399158654,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,8.3,0.110162711119,0.103598605332,0.108849889961,0.110162711119,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,8.3,0.0757555803404,0.0596069850372,0.0628367040978,0.0596069850372,10,1,./proteins/gb1_sparse/,plain_aff
6,-1,8.3,0.056172031779,0.0517001751698,0.0525945464916,0.0517001751698,10,1,./proteins/gb1_sparse/,plain_aff
13,-1,8.3,0.0801553650164,0.0730966823643,0.078743628486,0.0801553650164,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,8.3,0.117904547856,0.116383246374,0.11668750667,0.116383246374,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,8.3,0.108198336191,0.106342740496,0.107827217052,0.108198336191,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,8.3,0.117879912432,0.111878809361,0.116679691818,0.117879912432,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,8.3,0.0915224989013,0.0824241182121,0.0897028227634,0.0915224989013,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,8.3,0.113832010638,0.106611076457,0.108055263293,0.106611076457,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,8.3,0.0941858451282,0.0916254809689,0.0921375538007,0.0916254809689,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,8.3,0.0938154700448,0.0931802952092,0.0936884350777,0.0938154700448,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,8.3,0.0734654470872,0.0682813145589,0.0693181410646,0.0682813145589,10,1,./proteins/gb1_sparse/,plain_aff
9,-1,8.3,0.0735995341319,0.0632392954393,0.0653113431778,0.0632392954393,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,8.3,0.112040711345,0.0938104711773,0.108394663312,0.112040711345,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,8.3,0.109791117507,0.104562703032,0.105608385927,0.104562703032,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,8.3,0.0714574903114,0.0580171968202,0.0607052555184,0.0580171968202,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,8.3,0.0890772717716,0.0885975197043,0.0889813213582,0.0890772717716,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,8.3,0.109444150019,0.106076950344,0.106750390279,0.106076950344,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,8.3,0.103231070133,0.0975437863821,0.0986812431323,0.0975437863821,10,1,./proteins/gb1_sparse/,plain_aff
14,-1,8.3,0.0745067035371,0.0689049449427,0.0733863518182,0.0745067035371,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,8.3,0.180640590598,0.180337477442,0.180579967967,0.180640590598,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,8.3,0.0566619440015,0.0519284680591,0.0528751632476,0.0519284680591,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,8.3,0.125165653747,0.122033291707,0.122659764115,0.122033291707,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,8.3,0.0670601090656,0.0602125348131,0.0615820496636,0.0602125348131,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,8.3,0.107579888042,0.105216532601,0.107107216954,0.107579888042,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,8.3,0.0785617628663,0.070617522111,0.0769729147152,0.0785617628663,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,8.5,0.0707837789858,0.0691103567201,0.0694450411732,0.0691103567201,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,8.5,0.072626771675,0.0698428885734,0.0720699950546,0.072626771675,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,8.5,0.182358951411,0.181030516295,0.181296203318,0.181030516295,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,8.5,0.0751604949282,0.0741024266352,0.0749488812696,0.0751604949282,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,8.5,0.0913884630497,0.0849053282665,0.090091836093,0.0913884630497,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,8.5,0.0867221592838,0.0847495073913,0.0851440377698,0.0847495073913,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,8.5,0.110485679106,0.108062726968,0.110001088678,0.110485679106,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,8.5,0.115518017212,0.115434392793,0.115501292328,0.115518017212,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,8.5,0.134400807429,0.128205148086,0.133161675561,0.134400807429,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,8.5,0.080209550184,0.0752301658909,0.0792136733254,0.080209550184,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,8.5,0.0673590409646,0.0450314021074,0.0628935131932,0.0673590409646,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,8.5,0.0934131873134,0.0839752209053,0.0915255940318,0.0934131873134,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,8.5,0.0602344597211,0.0525720549936,0.0587019787756,0.0602344597211,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,8.5,0.112263538768,0.103192120639,0.110449255143,0.112263538768,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,8.5,0.101822601373,0.0992421599566,0.101306513089,0.101822601373,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,8.5,0.095294039743,0.0841921789142,0.0864125510799,0.0841921789142,10,1,./proteins/gb1_sparse/,plain_aff
6,-1,8.5,0.0762415804806,0.0599009483103,0.0631690747444,0.0599009483103,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,8.5,0.11191104756,0.104402445889,0.110409327226,0.11191104756,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,8.5,0.105898299069,0.0997092767159,0.100947081186,0.0997092767159,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,8.5,0.118581848605,0.11020350838,0.11690618056,0.118581848605,10,1,./proteins/gb1_sparse/,plain_aff
9,-1,8.5,0.0768740377838,0.0768263174482,0.0768358615153,0.0768263174482,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,8.5,0.104979247315,0.101784288686,0.102423280412,0.101784288686,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,8.5,0.107448662359,0.102030286483,0.106364987184,0.107448662359,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,8.5,0.0958542642293,0.0938890322836,0.0942820786727,0.0938890322836,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,8.5,0.123234502878,0.11084495767,0.113322866712,0.11084495767,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,8.5,0.0919413069048,0.077620780286,0.089077201581,0.0919413069048,10,1,./proteins/gb1_sparse/,plain_aff
14,-1,8.5,0.0824030411576,0.0720522666748,0.080332886261,0.0824030411576,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,8.5,0.17831898064,0.168921662498,0.170801126126,0.168921662498,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,8.5,0.0871301073265,0.0848375098805,0.0866715878373,0.0871301073265,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,8.5,0.124161714868,0.11922837174,0.120215040366,0.11922837174,10,1,./proteins/gb1_sparse/,plain_aff
13,-1,8.5,0.0642261043195,0.0619576298173,0.0624113247177,0.0619576298173,10,1,./proteins/gb1_sparse/,plain_aff
11,-1,8.5,0.0604889015247,0.0487439570157,0.0510929459175,0.0487439570157,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,9,0.0772167604465,0.0714582165577,0.0726099253355,0.0714582165577,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,9,0.0677343496171,0.0636787985777,0.0644899087856,0.0636787985777,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,9,0.071362141318,0.0653002617648,0.0665126376754,0.0653002617648,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,9,0.0943457210658,0.0901269751763,0.0909707243542,0.0901269751763,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,9,0.0817085009714,0.0790681273915,0.0795962021075,0.0790681273915,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,9,0.0844018417537,0.0835759642748,0.0842366662579,0.0844018417537,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,9,0.0966616498019,0.0935814732461,0.0941975085573,0.0935814732461,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,9,0.113475609331,0.107229410547,0.112226369575,0.113475609331,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,9,0.112054785263,0.108675025601,0.109350977533,0.108675025601,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,9,0.114272560795,0.108911836179,0.113200415872,0.114272560795,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,9,0.116460955774,0.108179094219,0.10983546653,0.108179094219,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,9,0.185715085279,0.182088877849,0.182814119335,0.182088877849,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,9,0.113872338962,0.108381263159,0.112774123802,0.113872338962,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,9,0.113902539072,0.106848606696,0.108259393171,0.106848606696,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,9,0.116747366992,0.114131603004,0.116224214194,0.116747366992,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,9,0.104154078018,0.0997702738846,0.100647034711,0.0997702738846,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,9,0.104924308001,0.101117627273,0.101878963418,0.101117627273,10,1,./proteins/gb1_sparse/,plain_aff
6,-1,9,0.0658617963392,0.0544954008928,0.0635885172499,0.0658617963392,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,9,0.0841373392513,0.0841103617048,0.0841157572141,0.0841103617048,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,9,0.0702552059073,0.0611030761971,0.0629335021391,0.0611030761971,10,1,./proteins/gb1_sparse/,plain_aff
11,-1,9,0.0839362613661,0.0739695285147,0.0819429147958,0.0839362613661,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,9,0.0674255296256,0.0544301808551,0.0648264598715,0.0674255296256,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,9,0.0975518903072,0.0799289830198,0.0940273088497,0.0975518903072,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,9,0.100391708268,0.0998880908397,0.100290984782,0.100391708268,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,9,0.0733764637658,0.0686026332804,0.0695573993775,0.0686026332804,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,9,0.0994690951414,0.0933270124878,0.0982406786107,0.0994690951414,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,9,0.117096886486,0.109593794063,0.115596268002,0.117096886486,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,9,0.0617519327316,0.0565009628805,0.0607017387614,0.0617519327316,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,9,0.0536354669983,0.0495914692894,0.0504002688312,0.0495914692894,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,9,0.109969870471,0.109673268321,0.109910550041,0.109969870471,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,9,0.103404254649,0.10242165625,0.103207734969,0.103404254649,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,9.5,0.340792127467,0.318077806262,0.322620670503,0.318077806262,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,9.5,0.065108358749,0.0623503721147,0.0645567614221,0.065108358749,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,9.5,0.0766855303139,0.0716621618849,0.0756808566281,0.0766855303139,10,1,./proteins/gb1_sparse/,plain_aff
75,-1,9.5,0.0814621276396,0.0782889015739,0.0808274824264,0.0814621276396,10,1,./proteins/gb1_sparse/,plain_aff
65,-1,9.5,0.0850076244974,0.0791935191044,0.080356340183,0.0791935191044,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,9.5,0.0860511056063,0.0846163705332,0.0857641585916,0.0860511056063,10,1,./proteins/gb1_sparse/,plain_aff
60,-1,9.5,0.0947841269052,0.0924341489172,0.0929041445148,0.0924341489172,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,9.5,0.108065181493,0.102354535267,0.103496664512,0.102354535267,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,9.5,0.121958170195,0.117628429877,0.121092222132,0.121958170195,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,9.5,0.18227604932,0.174637144995,0.180748268455,0.18227604932,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,9.5,0.126504945009,0.118830650064,0.12497008602,0.126504945009,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,9.5,0.118756603444,0.11514676056,0.118034634867,0.118756603444,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,9.5,0.112542024664,0.107223448633,0.111478309458,0.112542024664,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,9.5,0.0809956308671,0.0796808269939,0.0799437877686,0.0796808269939,10,1,./proteins/gb1_sparse/,plain_aff
9,-1,9.5,0.0606584154961,0.0555219101676,0.0596311144304,0.0606584154961,10,1,./proteins/gb1_sparse/,plain_aff
23,-1,9.5,0.117465145224,0.113468226299,0.116665761439,0.117465145224,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,9.5,0.0898764503276,0.0760731261484,0.0788337909842,0.0760731261484,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,9.5,0.0861149720617,0.0832792673892,0.0855478311272,0.0861149720617,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,9.5,0.129176767471,0.123628294568,0.128067072891,0.129176767471,10,1,./proteins/gb1_sparse/,plain_aff
5,-1,9.5,0.0509139505743,0.0478960474654,0.0503103699525,0.0509139505743,10,1,./proteins/gb1_sparse/,plain_aff
13,-1,9.5,0.0934370430181,0.0786116293284,0.0904719602801,0.0934370430181,10,1,./proteins/gb1_sparse/,plain_aff
8,-1,9.5,0.060560892606,0.0466922088117,0.0494659455706,0.0466922088117,10,1,./proteins/gb1_sparse/,plain_aff
15,-1,9.5,0.0928623954562,0.0842766325203,0.091145242869,0.0928623954562,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,9.5,0.0987104461331,0.0921567865668,0.0973997142199,0.0987104461331,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,9.5,0.0710715731711,0.069458838357,0.0707490262083,0.0710715731711,10,1,./proteins/gb1_sparse/,plain_aff
10,-1,9.5,0.0683750729946,0.0678534042979,0.0682707392553,0.0683750729946,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,9.5,0.0945446638536,0.0907761722555,0.093790965534,0.0945446638536,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,9.5,0.101213051825,0.0997284226006,0.10091612598,0.101213051825,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,9.5,0.101007545356,0.0951620517124,0.0998384466272,0.101007545356,10,1,./proteins/gb1_sparse/,plain_aff
30,-1,9.5,0.129421384889,0.121414966165,0.127820101145,0.129421384889,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,9.5,0.103624509988,0.101061212073,0.101573871656,0.101061212073,10,1,./proteins/gb1_sparse/,plain_aff
90,-1,10,0.0655475017633,0.0637932377771,0.0651966489661,0.0655475017633,10,1,./proteins/gb1_sparse/,plain_aff
85,-1,10,0.079473558456,0.0761999189416,0.0768546468445,0.0761999189416,10,1,./proteins/gb1_sparse/,plain_aff
70,-1,10,0.079185113844,0.0780037458287,0.0782400194318,0.0780037458287,10,1,./proteins/gb1_sparse/,plain_aff
80,-1,10,0.0736261080484,0.067300859292,0.0685659090433,0.067300859292,10,1,./proteins/gb1_sparse/,plain_aff
35,-1,10,0.182551086999,0.179514482687,0.181943766137,0.182551086999,10,1,./proteins/gb1_sparse/,plain_aff
24,-1,10,0.12479444933,0.118864549491,0.123608469362,0.12479444933,10,1,./proteins/gb1_sparse/,plain_aff
22,-1,10,0.100473973226,0.0919402250869,0.0936469747148,0.0919402250869,10,1,./proteins/gb1_sparse/,plain_aff
18,-1,10,0.0985081700428,0.0937784838578,0.0975622328058,0.0985081700428,10,1,./proteins/gb1_sparse/,plain_aff
40,-1,10,0.185503220559,0.181013475007,0.184605271449,0.185503220559,10,1,./proteins/gb1_sparse/,plain_aff
16,-1,10,0.0758398294257,0.0751196583657,0.0756957952137,0.0758398294257,10,1,./proteins/gb1_sparse/,plain_aff
25,-1,10,0.119208219044,0.118281944889,0.119022964213,0.119208219044,10,1,./proteins/gb1_sparse/,plain_aff
12,-1,10,0.0769627466709,0.0687663344233,0.0753234642213,0.0769627466709,10,1,./proteins/gb1_sparse/,plain_aff
55,-1,10,0.114334895892,0.104486894162,0.112365295546,0.114334895892,10,1,./proteins/gb1_sparse/,plain_aff
50,-1,10,0.113168673998,0.111598427183,0.112854624635,0.113168673998,10,1,./proteins/gb1_sparse/,plain_aff
20,-1,10,0.106210810504,0.104483906829,0.104829287564,0.104483906829,10,1,./proteins/gb1_sparse/,plain_aff
19,-1,10,0.109911642753,0.100256248283,0.102187327177,0.100256248283,10,1,./proteins/gb1_sparse/,plain_aff
21,-1,10,0.0970513699613,0.0860180817704,0.0882247394086,0.0860180817704,10,1,./proteins/gb1_sparse/,plain_aff
45,-1,10,0.118461944818,0.114238160237,0.115082917153,0.114238160237,10,1,./proteins/gb1_sparse/,plain_aff
17,-1,10,0.0920395965911,0.0826512396438,0.0901619252016,0.0920395965911,10,1,./proteins/gb1_sparse/,plain_aff
7,-1,10,0.0747668402977,0.0676024585188,0.0733339639419,0.0747668402977,10,1,./proteins/gb1_sparse/,plain_aff
