K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
85,8.1,0.348952903281,0.333428627863,0.345848048198,0.348952903281,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,7.9,0.347340072896,0.34512036695,0.34556430814,0.34512036695,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,14.2,0.345962285522,0.338408383817,0.344451505181,0.345962285522,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,6.5,0.345397065174,0.343882976531,0.345094247445,0.345397065174,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,11,0.345397065174,0.340100436595,0.341159762311,0.340100436595,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,7.7,0.344761136613,0.329980877727,0.341805084836,0.344761136613,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,11.7,0.344526204538,0.332630881842,0.342147139999,0.344526204538,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,7,0.343776019513,0.337707788494,0.338921434697,0.337707788494,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,1.5,0.343735285574,0.343735285574,0.343735285574,0.343735285574,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,14.7,0.343648722872,0.333428627863,0.335472646865,0.333428627863,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,16,0.342285953917,0.334802708439,0.336299357534,0.334802708439,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
80,3,0.342238955423,0.33609917398,0.341010999134,0.342238955423,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,9.5,0.341930682257,0.339288715952,0.341402288996,0.341930682257,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,2.5,0.340959913783,0.340959913783,0.340959913783,0.340959913783,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,8.3,0.340100436595,0.327679486576,0.337616246591,0.340100436595,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
85,12.6,0.339249295698,0.334802708439,0.335692025891,0.334802708439,10,4,0,2510,./proteins/gb1_sparse/,plain_aff
