K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
85,18,0.409507385359,0.409507385359,0.409507385359,0.409507385359,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,20,0.409507385359,0.408658137207,0.409337535728,0.409507385359,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,24,0.408156156614,0.408156156614,0.408156156614,0.408156156614,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,27,0.408156156614,0.408156156614,0.408156156614,0.408156156614,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,30,0.408156156614,0.408156156614,0.408156156614,0.408156156614,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,27,0.408004579474,0.408004579474,0.408004579474,0.408004579474,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,30,0.408004579474,0.408004579474,0.408004579474,0.408004579474,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,35,0.408004579474,0.408004579474,0.408004579474,0.408004579474,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,40,0.408004579474,0.408004579474,0.408004579474,0.408004579474,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,19,0.407947875786,0.407947875786,0.407947875786,0.407947875786,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,30,0.40751304849,0.40751304849,0.40751304849,0.40751304849,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,35,0.40751304849,0.40751304849,0.40751304849,0.40751304849,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,24,0.407502145866,0.407502145866,0.407502145866,0.407502145866,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,40,0.407458872784,0.407458872784,0.407458872784,0.407458872784,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,45,0.407458872784,0.407458872784,0.407458872784,0.407458872784,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,45,0.407458872784,0.407458872784,0.407458872784,0.407458872784,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,19,0.406991476054,0.406991476054,0.406991476054,0.406991476054,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,27,0.406899575065,0.406899575065,0.406899575065,0.406899575065,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,50,0.406643337886,0.406643337886,0.406643337886,0.406643337886,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,55,0.406643337886,0.406643337886,0.406643337886,0.406643337886,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,22,0.406347035222,0.406347035222,0.406347035222,0.406347035222,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,20,0.406030997351,0.406030997351,0.406030997351,0.406030997351,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,9,0.405453949594,0.405453949594,0.405453949594,0.405453949594,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,11,0.40511296951,0.40511296951,0.40511296951,0.40511296951,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,12,0.40511296951,0.40511296951,0.40511296951,0.40511296951,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,13,0.40511296951,0.40511296951,0.40511296951,0.40511296951,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
85,13,0.40511296951,0.40511296951,0.40511296951,0.40511296951,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,14,0.40511296951,0.40511296951,0.40511296951,0.40511296951,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,18,0.404457127936,0.404457127936,0.404457127936,0.404457127936,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,19,0.404457127936,0.404457127936,0.404457127936,0.404457127936,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
80,20,0.404457127936,0.404457127936,0.404457127936,0.404457127936,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
75,18,0.404088741176,0.397979110642,0.399201036749,0.397979110642,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
90,8,0.403786606036,0.403786606036,0.403786606036,0.403786606036,10,4,0,2510,./proteins/gb1_sparse/,entropic_aff
