K_cap,k_low,-,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
90,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,5,0.363364659098,0.363364659098,0.363364659098,0.363364659098,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
8,5,0.363192955978,0.361756951753,0.362044152598,0.361756951753,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,5,0.363123624767,0.362093495153,0.362917598844,0.363123624767,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,5,0.363045280277,0.363045280277,0.363045280277,0.363045280277,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,5,0.363045280277,0.362038114143,0.36284384705,0.363045280277,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
9,5,0.363030029652,0.363030029652,0.363030029652,0.363030029652,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,5,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,5,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,5,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,6,0.362420501631,0.362420501631,0.362420501631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,6,0.362420501631,0.362038114143,0.362344024133,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,6,0.362420501631,0.357007766634,0.361337954631,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,6,0.362420501631,0.362038114143,0.362344024133,0.362420501631,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
10,6,0.362095305019,0.362095305019,0.362095305019,0.362095305019,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,5,0.362093495153,0.362093495153,0.362093495153,0.362093495153,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,5,0.362093495153,0.357058279657,0.358065322756,0.357058279657,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,5,0.362093495153,0.357058279657,0.358065322756,0.357058279657,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,5,0.362093495153,0.357058279657,0.358065322756,0.357058279657,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,6,0.362038114143,0.362038114143,0.362038114143,0.362038114143,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,6,0.362038114143,0.362038114143,0.362038114143,0.362038114143,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,6,0.362038114143,0.357631588311,0.358512893477,0.357631588311,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
10,7,0.361618157202,0.361618157202,0.361618157202,0.361618157202,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
10,5,0.361468305689,0.361468305689,0.361468305689,0.361468305689,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
12,6,0.36107615905,0.356541070762,0.360169141393,0.36107615905,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
11,6,0.360999776869,0.360999776869,0.360999776869,0.360999776869,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,6,0.360301691951,0.360301691951,0.360301691951,0.360301691951,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
11,7,0.360044607555,0.360044607555,0.360044607555,0.360044607555,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
12,5,0.357919717375,0.357452502102,0.357545945156,0.357452502102,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,6,0.357682692492,0.357682692492,0.357682692492,0.357682692492,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,6,0.357682692492,0.357682692492,0.357682692492,0.357682692492,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,6,0.357682692492,0.357682692492,0.357682692492,0.357682692492,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,6,0.357631588311,0.357631588311,0.357631588311,0.357631588311,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,6,0.357631588311,0.356541070762,0.357413484801,0.357631588311,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,6,0.357631588311,0.357631588311,0.357631588311,0.357631588311,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,5,0.357058279657,0.357058279657,0.357058279657,0.357058279657,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,5,0.357058279657,0.356591147838,0.356684574202,0.356591147838,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,5,0.357007766634,0.357007766634,0.357007766634,0.357007766634,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,5,0.356591147838,0.356591147838,0.356591147838,0.356591147838,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,5,0.356591147838,0.356591147838,0.356591147838,0.356591147838,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,5,0.356541070762,0.356541070762,0.356541070762,0.356541070762,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
11,5,0.356541070762,0.356541070762,0.356541070762,0.356541070762,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,6,0.356541070762,0.356541070762,0.356541070762,0.356541070762,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
6,3,0.349438398679,0.349438398679,0.349438398679,0.349438398679,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
11,4,0.348960852216,0.348960852216,0.348960852216,0.348960852216,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,4,0.347881940928,0.347881940928,0.347881940928,0.347881940928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,4,0.347881940928,0.347881940928,0.347881940928,0.347881940928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,4,0.347881940928,0.347881940928,0.347881940928,0.347881940928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
12,4,0.347881940928,0.347881940928,0.347881940928,0.347881940928,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,4,0.347054946426,0.347054946426,0.347054946426,0.347054946426,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
5,4,0.344716638715,0.344716638715,0.344716638715,0.344716638715,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
6,5,0.340930225406,0.339596851498,0.33986352628,0.339596851498,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
5,3,0.340881740075,0.340881740075,0.340881740075,0.340881740075,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,4,0.3385145282,0.319803637481,0.334772350057,0.3385145282,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,4,0.3385145282,0.3385145282,0.3385145282,0.3385145282,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,4,0.3385145282,0.319803637481,0.334772350057,0.3385145282,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,4,0.3385145282,0.319803637481,0.334772350057,0.3385145282,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,4,0.3385145282,0.319763884625,0.334764399485,0.3385145282,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,4,0.33847941468,0.33847941468,0.33847941468,0.33847941468,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,4,0.33847941468,0.332641290296,0.333808915173,0.332641290296,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
7,5,0.33845025146,0.337522644732,0.337708166078,0.337522644732,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
9,4,0.338362860366,0.338362860366,0.338362860366,0.338362860366,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
8,3,0.337965518349,0.336029560202,0.33757832672,0.337965518349,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
10,4,0.337824298841,0.337824298841,0.337824298841,0.337824298841,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
9,3,0.337782541055,0.337782541055,0.337782541055,0.337782541055,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
90,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
85,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
80,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
75,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
70,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
65,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
60,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
55,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
50,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
45,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
40,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
35,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
30,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,3,0.337657252334,0.337657252334,0.337657252334,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,3,0.337657252334,0.336636114676,0.337453024803,0.337657252334,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
11,3,0.337648476245,0.337648476245,0.337648476245,0.337648476245,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
12,3,0.336657627023,0.336657627023,0.336657627023,0.336657627023,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,3,0.336636114676,0.336636114676,0.336636114676,0.336636114676,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,3,0.336636114676,0.336636114676,0.336636114676,0.336636114676,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
16,3,0.336636114676,0.336636114676,0.336636114676,0.336636114676,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
15,3,0.336636114676,0.336636114676,0.336636114676,0.336636114676,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
13,3,0.336636114676,0.336636114676,0.336636114676,0.336636114676,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
6,4,0.335644753388,0.335644753388,0.335644753388,0.335644753388,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
7,3,0.33516755311,0.333693942393,0.333988664537,0.333693942393,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
14,3,0.335153939517,0.335153939517,0.335153939517,0.335153939517,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
10,3,0.332648274012,0.332648274012,0.332648274012,0.332648274012,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
7,4,0.330992082233,0.330992082233,0.330992082233,0.330992082233,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
8,4,0.321769703981,0.321769703981,0.321769703981,0.321769703981,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
18,4,0.32115670596,0.320406995461,0.320556937561,0.320406995461,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
17,4,0.32115670596,0.32115670596,0.32115670596,0.32115670596,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
19,4,0.320707812792,0.315711099838,0.316710442429,0.315711099838,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
25,4,0.31332825388,0.310467886427,0.31275618039,0.31332825388,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
24,4,0.31332825388,0.31332825388,0.31332825388,0.31332825388,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
23,4,0.313127344835,0.31278483241,0.31305884235,0.313127344835,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
22,4,0.313127344835,0.313127344835,0.313127344835,0.313127344835,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
21,4,0.313127344835,0.313127344835,0.313127344835,0.313127344835,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
20,4,0.313127344835,0.313127344835,0.313127344835,0.313127344835,10,1,0,2510,./proteins/nsp1_sparse/,entropic_aff
