K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
70,8.5,0.157486006645,0.14978580483,0.155945966282,0.157486006645,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
85,5.5,0.155843398289,0.155495925593,0.155565420132,0.155495925593,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,10.5,0.146410860742,0.143763039206,0.144292603513,0.143763039206,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,15.5,0.144642711956,0.133125047066,0.135428580044,0.133125047066,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,14.7,0.142493391471,0.137094000865,0.14141351335,0.142493391471,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,13.8,0.141961290851,0.136020640436,0.140773160768,0.141961290851,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,14.7,0.141622815668,0.119715501293,0.137241352793,0.141622815668,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,13.5,0.141414983284,0.134389530347,0.135794620934,0.134389530347,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,7.5,0.141368268012,0.139862457686,0.141067105946,0.141368268012,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,12.1,0.140872216785,0.126314562102,0.129226093039,0.126314562102,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,10.5,0.140518389914,0.138155683232,0.140045848578,0.140518389914,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,13.8,0.140421898008,0.135305863106,0.136329070087,0.135305863106,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
70,8.3,0.140390694689,0.138530801229,0.140018715997,0.140390694689,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,14.4,0.139915980557,0.137410709258,0.137911763517,0.137410709258,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,1.5,0.139748904416,0.139341267445,0.139667377022,0.139748904416,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,10,0.139155364479,0.133484135783,0.134618381522,0.133484135783,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
75,5,0.139132206154,0.134183389021,0.138142442727,0.139132206154,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,7.9,0.139130472062,0.131520481025,0.133042479233,0.131520481025,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,12.3,0.139094530324,0.138594709243,0.138694673459,0.138594709243,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,2,0.139024995019,0.127420048149,0.136704005645,0.139024995019,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,1.1,0.138617493185,0.125227210348,0.127905266915,0.125227210348,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,1.1,0.138515230093,0.138515230093,0.138515230093,0.138515230093,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
21,13.2,0.13781174673,0.136144549937,0.136477989296,0.136144549937,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,8.5,0.137627651986,0.127730574515,0.135648236492,0.137627651986,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,14.9,0.13747786048,0.136156821422,0.137213652668,0.13747786048,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,13.5,0.137418165171,0.131214947844,0.13245559131,0.131214947844,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,12.3,0.137353886604,0.125660316261,0.12799903033,0.125660316261,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,1.5,0.136989565897,0.122862588045,0.125687983615,0.122862588045,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,14.2,0.136819592404,0.132617858129,0.135979245549,0.136819592404,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,13.5,0.136808741278,0.134314098011,0.134813026664,0.134314098011,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,12.3,0.13679496592,0.134012238538,0.134568784014,0.134012238538,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
75,7.5,0.136695814897,0.134919811519,0.136340614221,0.136695814897,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,13.2,0.13627557832,0.121208431081,0.133262148872,0.13627557832,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,12.9,0.136210465496,0.133498838483,0.134041163885,0.133498838483,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,11.9,0.136048493128,0.129860099799,0.134810814462,0.136048493128,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,2,0.13602079432,0.133295122865,0.133840257156,0.133295122865,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,5.5,0.135988268276,0.129286028995,0.13464782042,0.135988268276,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,14,0.135877463064,0.127930972435,0.12952027056,0.127930972435,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,8.3,0.135597147872,0.129203000955,0.134318318489,0.135597147872,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,1.1,0.135558667682,0.124806155254,0.12695665774,0.124806155254,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,11.7,0.135500418497,0.134291891374,0.134533596799,0.134291891374,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,7.5,0.135355730636,0.131795617232,0.132507639913,0.131795617232,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,7.7,0.135341255619,0.131409800923,0.132196091862,0.131409800923,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,8.5,0.135312189004,0.111986516849,0.11665165128,0.111986516849,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,14.6,0.13512631514,0.129139826978,0.130337124611,0.129139826978,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,12.9,0.135028980734,0.133703617049,0.134763907997,0.135028980734,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,1.5,0.135024683772,0.132530960765,0.13452593917,0.135024683772,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,13.5,0.135019241035,0.134470859036,0.134909564635,0.135019241035,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,11.9,0.134939719981,0.132462181004,0.132957688799,0.132462181004,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,14.4,0.134885965136,0.128042010073,0.133517174124,0.134885965136,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,9,0.134882258126,0.133690004134,0.133928454932,0.133690004134,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,7.9,0.134391087092,0.129817079491,0.130731881011,0.129817079491,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,14,0.134384297767,0.129203340921,0.130239532291,0.129203340921,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,14.7,0.134355283509,0.116768411663,0.120285786032,0.116768411663,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,12.9,0.134252210883,0.129507651324,0.133303298971,0.134252210883,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,14,0.134135696633,0.129944291642,0.13078257264,0.129944291642,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,12.1,0.13392349201,0.12800173662,0.132739140932,0.13392349201,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,6.5,0.133889814394,0.125664509166,0.127309570212,0.125664509166,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,2,0.133871714543,0.129370310698,0.130270591467,0.129370310698,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,11.7,0.133773525814,0.126818507291,0.132382522109,0.133773525814,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,5.5,0.133760337211,0.132285778786,0.132580690471,0.132285778786,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,3,0.133712634919,0.129759747038,0.132922057343,0.133712634919,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,8.3,0.133672941009,0.129852300057,0.132908812819,0.133672941009,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,7.7,0.133450916918,0.126033415748,0.127516915982,0.126033415748,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,2.5,0.133289125554,0.121783532982,0.124084651496,0.121783532982,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,15.5,0.133097103626,0.132803254041,0.133038333709,0.133097103626,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,13.8,0.133053872378,0.12446158963,0.131335415829,0.133053872378,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,8,0.13303587569,0.122785557121,0.130985811976,0.13303587569,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,14.4,0.132784697762,0.123852089623,0.12563861125,0.123852089623,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,11.7,0.132733081496,0.13016866393,0.130681547443,0.13016866393,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,9.5,0.132706631319,0.132047887665,0.132574882588,0.132706631319,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,10.5,0.132679098453,0.122830477075,0.124800201351,0.122830477075,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,15.5,0.132669564047,0.129602275178,0.132056106273,0.132669564047,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,13.2,0.132663348756,0.129154038172,0.129855900289,0.129154038172,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,4.5,0.132609122493,0.129857291559,0.132058756306,0.132609122493,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
85,12.6,0.132506979205,0.13111590629,0.131394120873,0.13111590629,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,2,0.132274225901,0.128718818194,0.13156314436,0.132274225901,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,6,0.13210292356,0.124593219488,0.126095160303,0.124593219488,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,9,0.132059303267,0.127224607989,0.128191547045,0.127224607989,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
85,12.1,0.13194535934,0.118194549317,0.120944711322,0.118194549317,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,11,0.131919348512,0.126851643305,0.127865184346,0.126851643305,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,11.7,0.131697930654,0.126452875076,0.130648919538,0.131697930654,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,13.5,0.131677890804,0.128659094846,0.129262854038,0.128659094846,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,5,0.131653516552,0.125392837359,0.130401380714,0.131653516552,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,11.9,0.131629702565,0.129686700569,0.131241102166,0.131629702565,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,12.9,0.131519514565,0.131519514565,0.131519514565,0.131519514565,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,10,0.131312485202,0.125714129251,0.126833800441,0.125714129251,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,8,0.131241929179,0.124758794755,0.129945302294,0.131241929179,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,11.7,0.131212618452,0.13015965387,0.130370246787,0.13015965387,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,11.7,0.131157042674,0.127438260201,0.128182016695,0.127438260201,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,16,0.131095006738,0.126912361157,0.127748890273,0.126912361157,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,13.2,0.131077532174,0.127375636343,0.130337153008,0.131077532174,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,7.9,0.131062360562,0.124278525464,0.125635292483,0.124278525464,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,4.5,0.131024305229,0.12822959183,0.130465362549,0.131024305229,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,16,0.13098120826,0.12592363481,0.12996969357,0.13098120826,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,12.6,0.130974889068,0.126904021634,0.127718195121,0.126904021634,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,7.7,0.130967639127,0.123094967688,0.129393104839,0.130967639127,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,10.5,0.130646648624,0.123580353995,0.129233389698,0.130646648624,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,14.6,0.130636337649,0.117864958643,0.120419234444,0.117864958643,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,2.5,0.130607886342,0.125042254663,0.126155380998,0.125042254663,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,2.5,0.13048053966,0.124256436729,0.125501257315,0.124256436729,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,14.9,0.130421042349,0.116561417063,0.11933334212,0.116561417063,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,6.5,0.130406619062,0.129522171316,0.129699060865,0.129522171316,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,5.5,0.130394337146,0.124195058576,0.12543491429,0.124195058576,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,12.1,0.130378106415,0.126044165829,0.129511318298,0.130378106415,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,13.5,0.130356117046,0.126077690507,0.126933375814,0.126077690507,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,5,0.130349106642,0.121451053475,0.128569496008,0.130349106642,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,12.1,0.130339657089,0.129041657049,0.129301257057,0.129041657049,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,16,0.130330717356,0.128921096048,0.12920302031,0.128921096048,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,10,0.130197647691,0.128886183929,0.129935354939,0.130197647691,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,14.6,0.13011785991,0.125567823094,0.126477830457,0.125567823094,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,8,0.130058514562,0.120754306562,0.128197672962,0.130058514562,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,15.5,0.129944199513,0.12228104071,0.128411567752,0.129944199513,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,11.9,0.129902583237,0.127535225255,0.129429111641,0.129902583237,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,13.2,0.129830090454,0.127252337652,0.129314539893,0.129830090454,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,12.6,0.129802823072,0.125009990113,0.12884425648,0.129802823072,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,14.6,0.129741784327,0.125558137505,0.126394866869,0.125558137505,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,11,0.129666530261,0.127911804123,0.129315585034,0.129666530261,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,13.5,0.129651980036,0.125763195406,0.12887422311,0.129651980036,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,14,0.129642912904,0.125564145958,0.126379899347,0.125564145958,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,12.6,0.129636231292,0.119697932933,0.12764857162,0.129636231292,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,12.6,0.129590565503,0.12397575451,0.125098716709,0.12397575451,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,9.5,0.129527719945,0.121891638005,0.128000503557,0.129527719945,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,11.9,0.129395938616,0.126755243928,0.128867799679,0.129395938616,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,14.2,0.129365229498,0.122175317816,0.123613300152,0.122175317816,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,4,0.12934668105,0.125919355297,0.126604820448,0.125919355297,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,4,0.129341045834,0.120857331504,0.127644302968,0.129341045834,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,14.2,0.129316006861,0.121415292339,0.122995435243,0.121415292339,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,15.5,0.129261819935,0.127575642079,0.128924584364,0.129261819935,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,9,0.129230414254,0.128923094881,0.12916895038,0.129230414254,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,12.6,0.129200585317,0.129067334554,0.129173935164,0.129200585317,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,12.6,0.12914660473,0.128477798368,0.128611559641,0.128477798368,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
19,7.9,0.129137709168,0.11565299952,0.126440767238,0.129137709168,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
19,15.5,0.129117875838,0.111713832848,0.12563706724,0.129117875838,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
50,5,0.129082109308,0.126611730415,0.127105806194,0.126611730415,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
45,14.7,0.129070370417,0.12843684294,0.128563548436,0.12843684294,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,11,0.129012812811,0.127449397989,0.127762080954,0.127449397989,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,12.3,0.128982155367,0.126958554689,0.127363274824,0.126958554689,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
21,10,0.12896928009,0.119065062404,0.121045905941,0.119065062404,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,2.5,0.128866613384,0.115489475684,0.126191185844,0.128866613384,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,10,0.128818768171,0.128220544641,0.128340189347,0.128220544641,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,14.4,0.128721337955,0.127086996172,0.128394469599,0.128721337955,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,7.5,0.128702642165,0.127887072417,0.128050186367,0.127887072417,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,1.5,0.128699600692,0.128595653987,0.128678811351,0.128699600692,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,8.1,0.128692978348,0.117409080643,0.119665860184,0.117409080643,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
21,9,0.128553384524,0.118793957164,0.120745842636,0.118793957164,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,7,0.128548077656,0.113715151371,0.116681736628,0.113715151371,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,14.9,0.128539679046,0.125206148421,0.127872972921,0.128539679046,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,13.2,0.128500730229,0.127098795426,0.127379182386,0.127098795426,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,11.7,0.128479779632,0.122510145193,0.127285852745,0.128479779632,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,13.8,0.128466108911,0.128142112158,0.12840130956,0.128466108911,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,13.5,0.128446819521,0.11939386969,0.121204459657,0.11939386969,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
19,11.7,0.128443321868,0.117638727538,0.119799646404,0.117638727538,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,12.1,0.128437926807,0.122162553126,0.12718285207,0.128437926807,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,4,0.128421139069,0.112610220076,0.125258955271,0.128421139069,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,14.6,0.128416253212,0.126441567842,0.128021316138,0.128416253212,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,14,0.128368366445,0.117887480944,0.119983658044,0.117887480944,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,1.1,0.128352569325,0.121016947621,0.122484071962,0.121016947621,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,14.2,0.128325179589,0.127047376932,0.127302937463,0.127047376932,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,14.9,0.128213139734,0.112469559681,0.125064423723,0.128213139734,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,12.9,0.128207105752,0.126485423008,0.126829759557,0.126485423008,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
60,12.9,0.12820563323,0.126432505839,0.126787131317,0.126432505839,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,9.5,0.128190996886,0.114254293355,0.117041634061,0.114254293355,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,14.2,0.128175233814,0.1232046468,0.124198764202,0.1232046468,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,12.1,0.128161216293,0.122798211456,0.127088615326,0.128161216293,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,14.7,0.128156287529,0.120449836767,0.121991126919,0.120449836767,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,13.5,0.128137357011,0.126891067928,0.127140325745,0.126891067928,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,9.5,0.12808768786,0.121337853585,0.12268782044,0.121337853585,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,11.9,0.128059044577,0.124827565702,0.127412748802,0.128059044577,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,8,0.12805376197,0.127536906879,0.127640277897,0.127536906879,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
23,13.2,0.128052779972,0.127262759522,0.127420763612,0.127262759522,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,14.2,0.127993741748,0.113064512241,0.116050358143,0.113064512241,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,5.5,0.127935976561,0.120343229824,0.126417427213,0.127935976561,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,7.9,0.12789098024,0.127665011072,0.127710204906,0.127665011072,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
19,2,0.127778279863,0.127235258475,0.127669675585,0.127778279863,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,7.5,0.127769250846,0.12372404018,0.126960208713,0.127769250846,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,13.5,0.127733724583,0.118984311288,0.125983841924,0.127733724583,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,8.1,0.12764551372,0.127495416828,0.127615494342,0.12764551372,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
75,7,0.12761766498,0.118559376393,0.125806007263,0.12761766498,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,11.5,0.127535063366,0.118636455894,0.125755341872,0.127535063366,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,1.5,0.12746995716,0.125497942769,0.127075554282,0.12746995716,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
25,11.5,0.127463817571,0.123778429193,0.126726739896,0.127463817571,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,14.7,0.127457144601,0.1189783642,0.12067412028,0.1189783642,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,14.2,0.127378503273,0.126514686678,0.126687449997,0.126514686678,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
40,8.3,0.127294983663,0.119414184917,0.125718823914,0.127294983663,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
35,14.4,0.127201081464,0.125792971099,0.126919459391,0.127201081464,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
30,13.8,0.127174534016,0.126992039704,0.127028538567,0.126992039704,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
21,3,0.127139635881,0.122843094552,0.126280327615,0.127139635881,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
90,14.2,0.127087100821,0.127055000174,0.127061420303,0.127055000174,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
65,14.2,0.127054234504,0.123536418554,0.124239981744,0.123536418554,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
24,4,0.127025586652,0.117410220366,0.125102513394,0.127025586652,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,9,0.127022922542,0.11667798356,0.124953934746,0.127022922542,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
22,14.7,0.127014273935,0.124511809155,0.125012302111,0.124511809155,10,1,0,2510,./proteins/nsp1_sparse/,plain_aff
