K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
90,16,0.353361585895,0.33786925794,0.340967723531,0.33786925794,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.8,0.349560763865,0.337679812173,0.347184573527,0.349560763865,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.3,0.348840568382,0.334015093454,0.33698018844,0.334015093454,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.9,0.348840568382,0.328322786915,0.332426343208,0.328322786915,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,15.5,0.348840568382,0.339304713886,0.346933397483,0.348840568382,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.2,0.348410828845,0.325586802472,0.330151607746,0.325586802472,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.3,0.348018950325,0.324255954802,0.329008553907,0.324255954802,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.7,0.347893266479,0.325586802472,0.343431973677,0.347893266479,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.6,0.34756652314,0.335900077048,0.338233366267,0.335900077048,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.6,0.346259389787,0.314021521033,0.339811816036,0.346259389787,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14.2,0.346011699349,0.330209008206,0.333369546435,0.330209008206,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.9,0.345392145645,0.341449894225,0.344603695361,0.345392145645,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14,0.345089518469,0.330800028285,0.342231620432,0.345089518469,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.5,0.342014430592,0.323687851469,0.327353167294,0.323687851469,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.8,0.342014430592,0.326994088673,0.329998157057,0.326994088673,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14.4,0.340276980029,0.339293841899,0.340080352403,0.340276980029,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,10.5,0.339811358612,0.322964338944,0.336441954678,0.339811358612,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,11.9,0.338727627923,0.330209008206,0.33191273215,0.330209008206,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,11.7,0.338369332194,0.332587704018,0.333744029653,0.332587704018,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14,0.33692941738,0.335432969657,0.335732259202,0.335432969657,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,6.5,0.335805849611,0.331861736337,0.335017026956,0.335805849611,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.9,0.335750006516,0.320211529938,0.323319225253,0.320211529938,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,10,0.335617345379,0.333719090566,0.335237694416,0.335617345379,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.4,0.335139978416,0.325888443565,0.333289671446,0.335139978416,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.5,0.334923501201,0.328322786915,0.333603358344,0.334923501201,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.5,0.334879240872,0.326812945611,0.33326598182,0.334879240872,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,11,0.334873058117,0.331922875978,0.334283021689,0.334873058117,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8,0.334804344374,0.333894565738,0.334622388647,0.334804344374,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,16,0.33466698058,0.322443468718,0.332222278207,0.33466698058,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11,0.334383081713,0.334383081713,0.334383081713,0.334383081713,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,10.5,0.334234327922,0.332420964228,0.333871655183,0.334234327922,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.7,0.333894565738,0.319978135292,0.322761421381,0.319978135292,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.3,0.333894565738,0.325308219531,0.327025488772,0.325308219531,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,9,0.333894565738,0.330979629213,0.331562616518,0.330979629213,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14.6,0.333415988128,0.331093242178,0.331557791368,0.331093242178,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,9,0.33331175426,0.330877579108,0.33282491923,0.33331175426,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.2,0.333171995085,0.328322786915,0.332202153451,0.333171995085,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.5,0.333171995085,0.331545891943,0.331871112571,0.331545891943,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.1,0.332874505346,0.330736554035,0.331164144298,0.330736554035,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.5,0.332874505346,0.329422624699,0.330113000828,0.329422624699,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,5.5,0.332637151094,0.328312146457,0.331772150166,0.332637151094,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,7.7,0.332530225334,0.328030690375,0.331630318342,0.332530225334,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.5,0.332402181665,0.332350328137,0.332360698842,0.332350328137,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,9.5,0.332398810174,0.328475502353,0.33161414861,0.332398810174,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.6,0.332312887397,0.328322786915,0.331514867301,0.332312887397,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,7.9,0.331577888472,0.321853306113,0.329632972,0.331577888472,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,8.1,0.331577888472,0.331577888472,0.331577888472,0.331577888472,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,8.5,0.331577888472,0.330785741526,0.330944170915,0.330785741526,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,7.7,0.331372966067,0.327515471721,0.32828697059,0.327515471721,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14.7,0.331277444039,0.320024477036,0.329026850638,0.331277444039,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.2,0.330864261342,0.325624326877,0.329816274449,0.330864261342,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.9,0.330708741618,0.330457946816,0.330508105776,0.330457946816,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,6,0.330501229858,0.322196903876,0.328840364662,0.330501229858,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,3.5,0.330497005747,0.318144605627,0.320615085651,0.318144605627,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,7,0.330166366888,0.330013181451,0.330043818539,0.330013181451,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,10,0.33007768962,0.326090759392,0.329280303575,0.33007768962,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,8,0.330013181451,0.327863622401,0.328293534211,0.327863622401,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.5,0.329960681081,0.327831857994,0.329534916464,0.329960681081,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,15.5,0.329936847553,0.329144813816,0.329778440805,0.329936847553,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,5,0.329800328098,0.328190043301,0.329478271139,0.329800328098,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7,0.329716258167,0.326183094758,0.32688972744,0.326183094758,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,7,0.329261412735,0.323145045473,0.328038139282,0.329261412735,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,9,0.329211486975,0.32014756755,0.32739870309,0.329211486975,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,7.5,0.32919113113,0.328095598049,0.328972024514,0.32919113113,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,8.1,0.329168843055,0.325751099833,0.326434648478,0.325751099833,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.7,0.329134782718,0.329134782718,0.329134782718,0.329134782718,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.1,0.329118438051,0.328038592042,0.328254561244,0.328038592042,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.9,0.328185293134,0.327831857994,0.327902545022,0.327831857994,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,4.5,0.327412729189,0.325546715575,0.327039526466,0.327412729189,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,7.9,0.327223737254,0.327223737254,0.327223737254,0.327223737254,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,5,0.326953008484,0.323567586356,0.324244670782,0.323567586356,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,8,0.326512555769,0.324889386256,0.326187921866,0.326512555769,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,6.5,0.325792840157,0.324058124953,0.325445897116,0.325792840157,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,8.5,0.325604982434,0.31472883917,0.316904067823,0.31472883917,10,1,0,2510,./proteins/trp-cage_sparse/,plain_aff
