K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
90,2.5,0.349992389531,0.345416640569,0.346331790361,0.345416640569,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.7,0.349739321471,0.344687264513,0.345697675905,0.344687264513,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.7,0.348951654511,0.326963799445,0.331361370458,0.326963799445,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,9,0.348792267765,0.320900734752,0.326479041355,0.320900734752,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.9,0.348712422462,0.343219539648,0.347613845899,0.348712422462,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,15.5,0.348546319483,0.328818377483,0.332763965883,0.328818377483,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.8,0.348201595691,0.33230319753,0.335482877162,0.33230319753,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.3,0.346719090918,0.345645927935,0.345860560532,0.345645927935,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.6,0.346358116163,0.332435358518,0.343573564634,0.346358116163,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,10.5,0.346299068105,0.341360496912,0.345311353867,0.346299068105,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.5,0.345402760768,0.343601472066,0.343961729807,0.343601472066,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.2,0.345322372257,0.331322386742,0.334122383845,0.331322386742,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,16,0.344806642595,0.3319339047,0.342232095016,0.344806642595,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,2,0.343607840719,0.335529484145,0.341992169404,0.343607840719,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14,0.343337430903,0.338794365328,0.342428817788,0.343337430903,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7,0.343103047366,0.330367617589,0.332914703545,0.330367617589,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.2,0.342618978353,0.335232533107,0.341141689304,0.342618978353,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.9,0.342580266683,0.342485969119,0.34256140717,0.342580266683,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,7.9,0.341450827426,0.327230476446,0.33860675723,0.341450827426,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,10,0.341360496912,0.332520697411,0.334288657311,0.332520697411,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.6,0.341360496912,0.335128204734,0.33637466317,0.335128204734,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,3.5,0.341353755862,0.334346208157,0.339952246321,0.341353755862,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,9.5,0.341034136074,0.337720908722,0.338383554192,0.337720908722,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.1,0.340607128709,0.330826946121,0.338651092192,0.340607128709,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.7,0.34034669096,0.334502826826,0.339177918133,0.34034669096,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.9,0.340049341138,0.330371775589,0.332307288699,0.330371775589,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11.5,0.339953943727,0.33061196877,0.338085548736,0.339953943727,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.1,0.339847635088,0.328170145793,0.330505643652,0.328170145793,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,5.5,0.339462900366,0.336731777298,0.338916675752,0.339462900366,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,14.4,0.33939787067,0.338757648648,0.338885693052,0.338757648648,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,6,0.338512988381,0.330826946121,0.332364154573,0.330826946121,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,4.5,0.337842529784,0.331946655925,0.333125830697,0.331946655925,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,11,0.337208580858,0.336701157831,0.336802642437,0.336701157831,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,4,0.33694175774,0.333152810352,0.33391059983,0.333152810352,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,5,0.336000014533,0.332316036933,0.335263219013,0.336000014533,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.5,0.335957691519,0.332682925605,0.333337878788,0.332682925605,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,6.5,0.335728751794,0.333736953184,0.335330392072,0.335728751794,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,3,0.334794332354,0.330937584452,0.334022982773,0.334794332354,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8,0.334033421153,0.330576498053,0.331267882673,0.330576498053,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,12.3,0.333513949704,0.327230476446,0.328487171098,0.327230476446,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,3,0.332887973459,0.314790071476,0.329268393062,0.332887973459,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,8.5,0.332310648289,0.330258424636,0.331900203558,0.332310648289,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,13.5,0.331559927628,0.328210031062,0.330889948315,0.331559927628,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.5,0.329122602768,0.323358044669,0.327969691148,0.329122602768,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
90,1.5,0.328453906053,0.324646905004,0.325408305214,0.324646905004,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.1,0.3278242388,0.306706375799,0.3236006662,0.3278242388,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.9,0.327779189823,0.306622542266,0.323547860312,0.327779189823,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,2,0.326669807547,0.319544425941,0.325244731226,0.326669807547,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,3.5,0.325540892303,0.308784232906,0.312135564785,0.308784232906,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,2.5,0.325098121816,0.320722728796,0.324223043212,0.325098121816,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,4,0.324160321583,0.305351828519,0.32039862297,0.324160321583,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.3,0.323663555571,0.306706375799,0.310097811753,0.306706375799,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,2,0.321978772284,0.314111451302,0.320405308087,0.321978772284,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,2.5,0.321238135784,0.311675421788,0.319325592985,0.321238135784,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
75,2,0.320755647542,0.31151014729,0.318906547492,0.320755647542,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,7.7,0.319605606878,0.314670026413,0.318618490785,0.319605606878,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,3,0.318653184642,0.313826595639,0.31479191344,0.313826595639,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,1.5,0.318614483741,0.30168352726,0.315228292445,0.318614483741,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,7.9,0.318326847083,0.305097708457,0.315681019358,0.318326847083,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,1.5,0.316781791132,0.316781791132,0.316781791132,0.316781791132,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,3.5,0.316165796003,0.309550682304,0.314842773263,0.316165796003,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,12.1,0.315337326152,0.310139706194,0.31429780216,0.315337326152,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,13.8,0.315337326152,0.305389672927,0.307379203572,0.305389672927,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,15.5,0.315337326152,0.299792536984,0.302901494818,0.299792536984,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,12.6,0.314670026413,0.314142672093,0.314248142957,0.314142672093,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,14,0.314670026413,0.314142672093,0.314248142957,0.314142672093,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,13.2,0.314142672093,0.306706375799,0.308193635058,0.306706375799,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
65,2.5,0.313659136928,0.313497459951,0.313529795346,0.313497459951,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,11,0.313502741268,0.30182602156,0.311167397327,0.313502741268,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,2.5,0.313102184522,0.311198129545,0.312721373527,0.313102184522,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,13.5,0.312930929607,0.299010421791,0.301794523354,0.299010421791,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
80,11.7,0.31285908569,0.305069394904,0.311301147533,0.31285908569,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,16,0.312139323545,0.306622542266,0.307725898522,0.306622542266,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
70,3.5,0.312124474871,0.312124474871,0.312124474871,0.312124474871,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
85,6,0.3118623933,0.311379483904,0.311476065783,0.311379483904,10,4,0,2510,./proteins/trp-cage_sparse/,plain_aff
