K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,thining_coef,algo_choice,sparsity,num_elements,in_file,aff_type
85,12,0.398118176859,0.398118176859,0.398118176859,0.398118176859,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
80,12,0.398118176859,0.398118176859,0.398118176859,0.398118176859,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
11,9,0.398091158986,0.398091158986,0.398091158986,0.398091158986,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
85,20,0.39802676481,0.390742791519,0.396569970152,0.39802676481,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
14,11,0.397803062458,0.397803062458,0.397803062458,0.397803062458,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
12,11,0.397587214318,0.397587214318,0.397587214318,0.397587214318,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
17,13,0.397358652892,0.397358652892,0.397358652892,0.397358652892,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
40,17,0.397352247485,0.397352247485,0.397352247485,0.397352247485,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
40,18,0.397352247485,0.397352247485,0.397352247485,0.397352247485,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
14,12,0.397286232831,0.397286232831,0.397286232831,0.397286232831,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
30,19,0.396412386684,0.396412386684,0.396412386684,0.396412386684,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
22,16,0.396351919222,0.396351919222,0.396351919222,0.396351919222,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
21,16,0.396351919222,0.396351919222,0.396351919222,0.396351919222,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
25,17,0.396351919222,0.396351919222,0.396351919222,0.396351919222,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
23,17,0.396351919222,0.396351919222,0.396351919222,0.396351919222,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
90,10,0.396333237571,0.396333237571,0.396333237571,0.396333237571,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
12,3,0.396274573436,0.396274573436,0.396274573436,0.396274573436,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
10,3,0.396274573436,0.396274573436,0.396274573436,0.396274573436,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
65,8,0.396236582678,0.395179881216,0.395391221508,0.395179881216,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
75,9,0.396188245857,0.396188245857,0.396188245857,0.396188245857,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
70,9,0.396138208124,0.396138208124,0.396138208124,0.396138208124,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
70,40,0.39594939621,0.39228228073,0.393015703826,0.39228228073,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
15,12,0.395894899327,0.395894899327,0.395894899327,0.395894899327,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
85,16,0.395682080539,0.395682080539,0.395682080539,0.395682080539,10,1,0,2510,./proteins/trp-cage_sparse/,entropic_aff
