gb1,en,1,K_cap,0.429876377466,0.459173340127,0.451394597502
gb1,en,1,k_low,0.433733215772,0.43962135524,0.459173340127
gb1,en,3,K_cap,0.401737736987,0.400785646727,0.390614968008
gb1,en,3,k_low,0.401457039941,0.401737736987,0.399796640078
gb1,en,4,K_cap,0.400439872068,0.399690985681,0.409507385359
gb1,en,4,k_low,0.409507385359,0.409507385359,0.408004579474
gb1,pl,1,K_cap,0.156441493856,0.193529418159,0.318077806262
gb1,pl,1,sigma,0.193529418159,0.318077806262,0.191307159102
gb1,pl,3,K_cap,0.38289250742,0.394673651746,0.415923723207
gb1,pl,3,sigma,0.415923723207,0.388032023063,0.395084876561
gb1,pl,4,K_cap,0.20563593557,0.289054378321,0.348952903281
gb1,pl,4,sigma,0.343735285574,0.348952903281,0.345962285522
nsp,en,1,K_cap,0.479709614908,0.46968764546,0.455255680983
nsp,en,1,k_low,0.470164001301,0.479709614908,0.446685971419
nsp,en,3,K_cap,0.462366283179,0.450442450409,0.420147714989
nsp,en,3,k_low,0.462366283179,0.445610081058,0.450442450409
nsp,en,4,K_cap,0.470876397977,0.512760207106,0.504188189203
nsp,en,4,k_low,0.470876397977,0.492716554322,0.512760207106
nsp,pl,1,K_cap,0.143763039206,0.137627651986,0.157486006645
nsp,pl,1,sigma,0.155495925593,0.157486006645,0.142493391471
nsp,pl,3,K_cap,0.460377127686,0.468517808139,0.403356266865
nsp,pl,3,sigma,0.468517808139,0.455820532161,0.455820532161
nsp,pl,4,K_cap,0.184500505094,0.218926388228,0.30164294821
nsp,pl,4,sigma,0.290639992971,0.30164294821,0.292424286897
nup,en,1,K_cap,0.593877351353,0.580120891337,0.594059399692
nup,en,1,k_low,0.593877351353,0.594059399692,0.557471290522
nup,en,3,K_cap,0.672673297439,0.657627821526,0.619420849164
nup,en,3,k_low,0.672673297439,0.658220331719,0.586265677595
nup,en,4,K_cap,0.650868794353,0.640443322927,0.640443322927
nup,en,4,k_low,0.650868794353,0.643892731222,0.626784307371
nup,pl,1,K_cap,0.12925108139,0.257293298905,0.298928317106
nup,pl,1,sigma,0.179483099474,0.28837486198,0.298928317106
nup,pl,3,K_cap,0.675879063584,0.619777002081,0.553550262361
nup,pl,3,sigma,0.675879063584,0.663431104931,0.654755684329
nup,pl,4,K_cap,0.146879915866,0.258019948557,0.320980729922
nup,pl,4,sigma,0.301012197846,0.312937787139,0.320980729922
trp,en,1,K_cap,0.450823423046,0.440551922305,0.436484612619
trp,en,1,k_low,0.435352096551,0.450823423046,0.440551922305
trp,en,3,K_cap,0.413294264615,0.416963933932,0.375144809408
trp,en,3,k_low,0.416963933932,0.411640063631,0.409547016217
trp,en,4,K_cap,0.422422792606,0.419969861616,0.409748846497
trp,en,4,k_low,0.422422792606,0.417789416603,0.419969861616
trp,pl,1,K_cap,0.200771134439,0.285239024824,0.349560763865
trp,pl,1,sigma,0.332637151094,0.339811358612,0.349560763865
trp,pl,3,K_cap,0.414983650627,0.414701615514,0.427343323474
trp,pl,3,sigma,0.427343323474,0.413800417457,0.413800417457
trp,pl,4,K_cap,0.250619324522,0.290732565937,0.348712422462
trp,pl,4,sigma,0.345416640569,0.346299068105,0.348712422462
