K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
5000,299,0.462715906546,0.462715906546,0.462715906546,0.462715906546,1508139024.02387,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
4000,299,0.462594329599,0.462594329599,0.462594329599,0.462594329599,1508138550.03697,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
3000,299,0.462473308439,0.462473308439,0.462473308439,0.462473308439,1508138292.14197,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
4000,3999,0.461016882809,0.461016882809,0.461016882809,0.461016882809,1508118388.24987,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1000,999,0.453230310468,0.453230310468,0.453230310468,0.453230310468,1508129726.44827,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
3000,2999,0.447932982814,0.447932982814,0.447932982814,0.447932982814,1508122615.3562,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1500,1499,0.447701903395,0.447701903395,0.447701903395,0.447701903395,1508126188.78066,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
9000,499,0.44750633203,0.44750633203,0.44750633203,0.44750633203,1508136884.73102,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
8000,499,0.447408691086,0.447408691086,0.447408691086,0.447408691086,1508136640.27021,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
7000,499,0.447405323315,0.447405323315,0.447405323315,0.447405323315,1508136147.71203,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
6000,499,0.447363462374,0.447331701054,0.447338053318,0.447331701054,1508135883.69167,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,1999,0.447215592237,0.447215592237,0.447215592237,0.447215592237,1508122097.8226,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
5000,499,0.447203105084,0.447203105084,0.447203105084,0.447203105084,1508135414.25941,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
5000,4999,0.444198176062,0.444196536875,0.444196864712,0.444196536875,1508119360.68512,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,1499,0.441261818004,0.441261818004,0.441261818004,0.441261818004,1508126690.66244,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
4000,499,0.439469828795,0.439469828795,0.439469828795,0.439469828795,1508134914.30687,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
3000,499,0.439023437177,0.439023437177,0.439023437177,0.439023437177,1508134601.97832,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,499,0.438908930202,0.438908930202,0.438908930202,0.438908930202,1508134249.75182,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1500,499,0.438593587734,0.438593587734,0.438593587734,0.438593587734,1508134025.65641,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1000,499,0.437718465647,0.437718465647,0.437718465647,0.437718465647,1508133927.35181,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1500,299,0.437619886689,0.437619886689,0.437619886689,0.437619886689,1508137680.80006,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
500,299,0.437005370819,0.437005370819,0.437005370819,0.437005370819,1508137320.79832,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1000,299,0.422039276419,0.422015731027,0.422034567341,0.422039276419,1508137475.36079,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,299,0.408162138911,0.408162138911,0.408162138911,0.408162138911,1508137956.22919,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
100,99,0.398390753925,0.398390753925,0.398390753925,0.398390753925,1508141149.6593,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
50,49,0.391361278539,0.391361278539,0.391361278539,0.391361278539,1508145394.60555,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
100,49,0.382500251432,0.382500251432,0.382500251432,0.382500251432,1508145114.76916,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
5000,49,0.37857530128,0.37857530128,0.37857530128,0.37857530128,1508147003.72774,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
6000,49,0.37857530128,0.37857530128,0.37857530128,0.37857530128,1508147610.4854,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
4000,49,0.378573245991,0.378573245991,0.378573245991,0.378573245991,1508147072.40383,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
7000,49,0.378570406449,0.378570406449,0.378570406449,0.378570406449,1508148031.56775,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
8000,49,0.37856554867,0.37856554867,0.37856554867,0.37856554867,1508148350.0638,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
9000,49,0.37856554867,0.37856554867,0.37856554867,0.37856554867,1508148923.97543,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
3000,49,0.378499975632,0.378499975632,0.378499975632,0.378499975632,1508146320.56019,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,49,0.378418602525,0.378418602525,0.378418602525,0.378418602525,1508145998.4692,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1500,49,0.378220086871,0.378220086871,0.378220086871,0.378220086871,1508145859.49946,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1000,49,0.378208178978,0.378165641104,0.378199671403,0.378208178978,1508145656.26906,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
500,49,0.378109837431,0.378109837431,0.378109837431,0.378109837431,1508145398.47706,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
8000,99,0.377202869938,0.377202869938,0.377202869938,0.377202869938,1508144392.15737,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
6000,99,0.377101318836,0.377101318836,0.377101318836,0.377101318836,1508143390.86198,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
7000,99,0.377067189316,0.377067189316,0.377067189316,0.377067189316,1508144067.74448,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
9000,99,0.377054352919,0.377046166471,0.37704780376,0.377046166471,1508144774.8723,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
5000,99,0.377047213008,0.377047213008,0.377047213008,0.377047213008,1508143190.14386,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
4000,99,0.376973274616,0.376973274616,0.376973274616,0.376973274616,1508142498.38134,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
3000,99,0.376942479339,0.376942479339,0.376942479339,0.376942479339,1508142170.80304,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
2000,99,0.376661856625,0.376661856625,0.376661856625,0.376661856625,1508141916.02815,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1500,99,0.376598197448,0.376598197448,0.376598197448,0.376598197448,1508141913.81003,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
1000,99,0.37613850501,0.37613850501,0.37613850501,0.37613850501,1508141565.50056,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
500,99,0.375805067522,0.375805067522,0.375805067522,0.375805067522,1508141261.09728,25010,1,25010,./proteins/gb1_dense/,ECOS,0.001,0
