,NMI_max,NMI_min,NMI_avg,NMI_med,algo_choice,protein
2294,0.136958295674,0.13683869691,0.136862616663,0.13683869691,1,gb1
2295,0.137110597014,0.136778628401,0.13684502212400002,0.136778628401,1,gb1
2296,0.13677627811100002,0.136774653204,0.13677595313,0.13677627811100002,1,gb1
2297,0.13769623702,0.136769177569,0.13695458945900002,0.136769177569,1,gb1
2298,0.136806805572,0.136769177569,0.13677670316999999,0.136769177569,1,gb1
2299,0.136754418421,0.13658287790999998,0.136720110319,0.136754418421,1,gb1
2300,0.137000590389,0.136729173794,0.136783457113,0.136729173794,1,gb1
2301,0.13702628062799999,0.136700631678,0.136765761468,0.136700631678,1,gb1
2302,0.13695146823899998,0.13665810303099998,0.136716776072,0.13665810303099998,1,gb1
2303,0.136885948065,0.136619976236,0.136673170602,0.136619976236,1,gb1
2304,0.13666865612600002,0.136599502745,0.136613333421,0.136599502745,1,gb1
2305,0.136805915533,0.136573454796,0.13661994694399998,0.136573454796,1,gb1
2306,0.13708081543199999,0.13655257937,0.136658226582,0.13655257937,1,gb1
2307,0.136439962167,0.13641097140900002,0.136416769561,0.13641097140900002,1,gb1
2308,0.13639895155200002,0.135934237511,0.136306008743,0.13639895155200002,1,gb1
2309,0.136053936062,0.135851788029,0.13601350645500002,0.136053936062,1,gb1
2310,0.13655257937,0.136021885121,0.13612802397,0.136021885121,1,gb1
2311,0.135035449822,0.134473075637,0.134585550474,0.134473075637,1,gb1
2312,0.131826513982,0.131788240416,0.131818859268,0.131826513982,1,gb1
2313,0.12124385396500001,0.118808014083,0.120756685989,0.12124385396500001,1,gb1
2314,0.120477853281,0.12030934821900001,0.12044415226800001,0.120477853281,1,gb1
2315,0.120245840242,0.11913068023399999,0.120022808241,0.120245840242,1,gb1
2316,0.120174871663,0.11991852148,0.120123601626,0.120174871663,1,gb1
2317,0.12004483140200001,0.119202091332,0.119876283388,0.12004483140200001,1,gb1
2318,0.120033731134,0.11984203414999998,0.11999539173800002,0.120033731134,1,gb1
2319,0.120027501821,0.119451927194,0.119912386896,0.120027501821,1,gb1
2320,0.119953219628,0.119877940802,0.11993816386299999,0.119953219628,1,gb1
2321,0.11987139865299999,0.11937583196599999,0.11977228531600001,0.11987139865299999,1,gb1
2322,0.11985318499099999,0.11976245299,0.11983503859099999,0.11985318499099999,1,gb1
2323,0.120115228835,0.11984203414999998,0.11989667308700001,0.11984203414999998,1,gb1
2324,0.119692111472,0.11897431377499999,0.119548551932,0.119692111472,1,gb1
2325,0.119897125363,0.119644798625,0.119695263973,0.119644798625,1,gb1
2326,0.11963503477199999,0.118857030142,0.119479433846,0.11963503477199999,1,gb1
2327,0.119571388148,0.11901052200099999,0.119459214918,0.119571388148,1,gb1
2328,0.11954475844799999,0.119025574828,0.11944092172399999,0.11954475844799999,1,gb1
2329,0.120141070478,0.119515531135,0.119640639004,0.119515531135,1,gb1
2330,0.120041634359,0.11946266300200001,0.119578457273,0.11946266300200001,1,gb1
2331,0.119744974794,0.119382075641,0.119454655472,0.119382075641,1,gb1
2332,0.11946266300200001,0.119344595436,0.119368208949,0.119344595436,1,gb1
2333,0.120086733631,0.11934359014799999,0.11949221884500001,0.11934359014799999,1,gb1
2334,0.119694186664,0.119333026105,0.11940525821699999,0.119333026105,1,gb1
2335,0.11983854552999999,0.11927154252599999,0.119384943127,0.11927154252599999,1,gb1
2336,0.1193121017,0.119258374413,0.11926911987,0.119258374413,1,gb1
2337,0.11963627571799999,0.119156255595,0.11925225962000001,0.119156255595,1,gb1
2338,0.11939656244699999,0.11915201550000001,0.11920092489,0.11915201550000001,1,gb1
2339,0.119979376269,0.119106471446,0.11928105240999999,0.119106471446,1,gb1
2340,0.11946684168600001,0.11908142366499999,0.119158507269,0.11908142366499999,1,gb1
2341,0.11975738775999999,0.119014126831,0.119162779017,0.119014126831,1,gb1
2342,0.119901192148,0.118996087753,0.119177108632,0.118996087753,1,gb1
2343,0.11931371557800001,0.118979175294,0.119046083351,0.118979175294,1,gb1
2344,0.11949153384299999,0.118959702241,0.11906606856100001,0.118959702241,1,gb1
2345,0.119234732456,0.118959702241,0.11901470828400001,0.118959702241,1,gb1
2346,0.118965052896,0.11894999096100001,0.11895300334799999,0.11894999096100001,1,gb1
2347,0.118940774488,0.118728538982,0.118898327387,0.118940774488,1,gb1
2348,0.119003047992,0.118875579317,0.118901073052,0.118875579317,1,gb1
2349,0.11914219931299999,0.118858332566,0.11891510591499999,0.118858332566,1,gb1
2350,0.119754580106,0.118725510724,0.11893132460000001,0.118725510724,1,gb1
2351,0.117003749047,0.116265519607,0.116413165495,0.116265519607,1,gb1
2352,0.114728727518,0.113720093595,0.114527000733,0.114728727518,1,gb1
2353,0.114594125265,0.11436933411900001,0.11454916703500001,0.114594125265,1,gb1
2354,0.113816844224,0.11206348712000001,0.113466172803,0.113816844224,1,gb1
2355,0.11667370530400001,0.11370962324200001,0.114302439655,0.11370962324200001,1,gb1
2356,0.113685080874,0.11357410310100001,0.113596298655,0.11357410310100001,1,gb1
2357,0.11260604763599999,0.112598398007,0.11260451770999999,0.11260604763599999,1,gb1
2358,0.112551191889,0.110284519164,0.112097857344,0.112551191889,1,gb1
2359,0.112257860332,0.112201856644,0.11224665959499999,0.112257860332,1,gb1
2360,0.112858947564,0.111891360164,0.11208487764399999,0.111891360164,1,gb1
2361,0.11162016948799999,0.111312156877,0.111558566965,0.11162016948799999,1,gb1
2362,0.111444877774,0.10999665697899999,0.111155233615,0.111444877774,1,gb1
2363,0.111076806776,0.110340770106,0.110929599442,0.111076806776,1,gb1
2364,0.111928682928,0.110887953184,0.111096099133,0.110887953184,1,gb1
2365,0.11086186948599999,0.110146808594,0.11071885730799999,0.11086186948599999,1,gb1
2366,0.110593488615,0.110419266185,0.110454110671,0.110419266185,1,gb1
2367,0.110397565376,0.109869887989,0.110292029899,0.110397565376,1,gb1
2368,0.109772648552,0.10946763334899999,0.10971164551200001,0.109772648552,1,gb1
2369,0.109766194144,0.10921359888599999,0.109655675092,0.109766194144,1,gb1
2370,0.109745758278,0.109666790679,0.109729964758,0.109745758278,1,gb1
2371,0.11047200760600001,0.109415024089,0.10962642079299999,0.109415024089,1,gb1
2372,0.10937351544099999,0.10898016257000001,0.109294844867,0.10937351544099999,1,gb1
2373,0.110233079447,0.10922378793299999,0.109425646236,0.10922378793299999,1,gb1
2374,0.109160974025,0.108236450551,0.10897606933000001,0.109160974025,1,gb1
2375,0.10913855975600001,0.108661992906,0.10904324638599999,0.10913855975600001,1,gb1
2376,0.10911555862500001,0.108221098578,0.10893666661599999,0.10911555862500001,1,gb1
2377,0.10905916089199999,0.108747390395,0.108996806792,0.10905916089199999,1,gb1
2378,0.108847981249,0.108516156049,0.108781616209,0.108847981249,1,gb1
2379,0.108738390372,0.108617021985,0.108641295662,0.108617021985,1,gb1
2380,0.10976769334599999,0.108484371635,0.108741035977,0.108484371635,1,gb1
2381,0.10842334542099999,0.107965535901,0.108331783517,0.10842334542099999,1,gb1
2382,0.108370935561,0.108332919545,0.10834052274900001,0.108332919545,1,gb1
2383,0.10803502410499999,0.108017511295,0.10803152154300001,0.10803502410499999,1,gb1
2384,0.10738145343599999,0.10649491675799999,0.10720414610099999,0.10738145343599999,1,gb1
2385,0.107023225992,0.107013018191,0.107021184432,0.107023225992,1,gb1
2386,0.107788232656,0.106931785078,0.107103074593,0.106931785078,1,gb1
2387,0.10749375423,0.10680681144300001,0.1069442,0.10680681144300001,1,gb1
2388,0.106769297643,0.106137159213,0.106642869957,0.106769297643,1,gb1
2389,0.10720438179300001,0.10671564405600001,0.106813391604,0.10671564405600001,1,gb1
2390,0.10731831538999999,0.106603868256,0.106746757683,0.106603868256,1,gb1
2391,0.106388329868,0.105643204883,0.106239304871,0.106388329868,1,gb1
2392,0.106331245351,0.10499569677500001,0.106064135636,0.106331245351,1,gb1
2393,0.107479153142,0.10609394156600001,0.106370983881,0.10609394156600001,1,gb1
2394,0.10663702596899999,0.10603785091399999,0.106157685925,0.10603785091399999,1,gb1
2395,0.106822370986,0.10580672435699999,0.106009853683,0.10580672435699999,1,gb1
2396,0.10535379880899999,0.104726612674,0.105228361582,0.10535379880899999,1,gb1
2397,0.105727626812,0.10491138571900001,0.105074633938,0.10491138571900001,1,gb1
2398,0.10481393268400001,0.10478413489600001,0.104790094453,0.10478413489600001,1,gb1
2399,0.104693267531,0.103959035284,0.10454642108100001,0.104693267531,1,gb1
2400,0.104794841988,0.10429435615900001,0.104394453325,0.10429435615900001,1,gb1
2401,0.10427467898800001,0.10395154608200001,0.104210052406,0.10427467898800001,1,gb1
2402,0.105188998551,0.10393103656099999,0.104182628959,0.10393103656099999,1,gb1
2403,0.10381529698999999,0.10306483808,0.103665205208,0.10381529698999999,1,gb1
2404,0.105048050456,0.103739565446,0.104001262448,0.103739565446,1,gb1
2405,0.103697545031,0.103169840244,0.103592004074,0.103697545031,1,gb1
2406,0.103469092885,0.10276810707699999,0.103328895723,0.103469092885,1,gb1
2407,0.103132692846,0.102858140913,0.10307778245999999,0.103132692846,1,gb1
2408,0.10477777204,0.102990843731,0.10334822939300001,0.102990843731,1,gb1
2409,0.102904056676,0.102459509155,0.102815147172,0.102904056676,1,gb1
2410,0.103279411852,0.102844935256,0.102931830575,0.102844935256,1,gb1
2411,0.103313771704,0.102517589736,0.102676826129,0.102517589736,1,gb1
2412,0.10331509792400001,0.102270241978,0.102479213167,0.102270241978,1,gb1
2413,0.10204780395400001,0.10144004922399999,0.101926253008,0.10204780395400001,1,gb1
2414,0.102751023543,0.101876427226,0.10205134648900001,0.101876427226,1,gb1
2415,0.103003909299,0.10167048735300001,0.101937171742,0.10167048735300001,1,gb1
2416,0.102823252093,0.10166230394300001,0.101894493573,0.10166230394300001,1,gb1
2417,0.102046580483,0.101103427464,0.101292058068,0.101103427464,1,gb1
2418,0.10115447355,0.100892244922,0.100944690648,0.100892244922,1,gb1
2419,0.10100098413999999,0.100696262843,0.10075720710200001,0.100696262843,1,gb1
2420,0.0987381010437,0.09778009646019999,0.098546500127,0.0987381010437,1,gb1
2421,0.0995233970149,0.0986215990504,0.0988019586433,0.0986215990504,1,gb1
2422,0.0983380621964,0.0982991292001,0.0983302755971,0.0983380621964,1,gb1
2423,0.0980274649446,0.09780532472100001,0.09798303689989998,0.0980274649446,1,gb1
2424,0.0985654453967,0.09692316344730001,0.09725161983719999,0.09692316344730001,1,gb1
2425,0.0972666795293,0.0965497589342,0.09669314305320001,0.0965497589342,1,gb1
2426,0.096453595709,0.0964533969445,0.0964535559561,0.096453595709,1,gb1
2427,0.0963736255918,0.0960369194922,0.0963062843719,0.0963736255918,1,gb1
2428,0.0958481214433,0.09512709385880001,0.0957039159264,0.0958481214433,1,gb1
2429,0.09600964884369999,0.0957332787325,0.0957885527548,0.0957332787325,1,gb1
2430,0.09569471895300001,0.09390144132919999,0.0953360634282,0.09569471895300001,1,gb1
2431,0.09558314804130001,0.09551472516119999,0.0955694634653,0.09558314804130001,1,gb1
2432,0.09567107889410001,0.0955246112168,0.09555390475230001,0.0955246112168,1,gb1
2433,0.09579498355689998,0.0953236943722,0.0954179522091,0.0953236943722,1,gb1
2434,0.09544828815209999,0.0953002424507,0.09532985159099999,0.0953002424507,1,gb1
2435,0.0952726247984,0.0952612701677,0.0952703538722,0.0952726247984,1,gb1
2436,0.0951462291522,0.09505563834460001,0.0951281109907,0.0951462291522,1,gb1
2437,0.09485349088,0.0947102055992,0.0948248338238,0.09485349088,1,gb1
2438,0.09445508219910001,0.094004663628,0.09436499848480001,0.09445508219910001,1,gb1
2439,0.09441867074930001,0.09417554950950001,0.09437004650139999,0.09441867074930001,1,gb1
2440,0.09431044087160001,0.09313201002319998,0.09407475470189999,0.09431044087160001,1,gb1
2441,0.0951766578382,0.094250644311,0.09443584701639998,0.094250644311,1,gb1
2442,0.09422393967289999,0.09342788458489999,0.09406472865530001,0.09422393967289999,1,gb1
2443,0.0943896011317,0.09422014849549999,0.0942540390227,0.09422014849549999,1,gb1
2444,0.09467392082380001,0.0941794216601,0.09427832149280001,0.0941794216601,1,gb1
2445,0.09514135521150001,0.09417156763389999,0.0943655251494,0.09417156763389999,1,gb1
2446,0.09448673927689999,0.09416562043929999,0.0942298442068,0.09416562043929999,1,gb1
2447,0.095130069148,0.0941323423236,0.09433188768850001,0.0941323423236,1,gb1
2448,0.0943356996397,0.0941008480329,0.0941478183543,0.0941008480329,1,gb1
2449,0.0939960939763,0.09362439807589998,0.0939217547962,0.0939960939763,1,gb1
2450,0.09394867633500001,0.0936373411606,0.0938864093001,0.09394867633500001,1,gb1
2451,0.093924066187,0.093899135152,0.09391907998,0.093924066187,1,gb1
2452,0.0938756484709,0.0937802259001,0.09379931041430001,0.0937802259001,1,gb1
2453,0.0937419791712,0.0937320384869,0.09373999103430002,0.0937419791712,1,gb1
2454,0.0937033310258,0.0934976087171,0.09366218656410001,0.0937033310258,1,gb1
2455,0.0936984795303,0.09344391311450001,0.09364756624710001,0.0936984795303,1,gb1
2456,0.0935801298367,0.09350074948439999,0.09351662555479999,0.09350074948439999,1,gb1
2457,0.09347518131310001,0.09344276941230001,0.09344925179250001,0.09344276941230001,1,gb1
2458,0.0934247236298,0.0930711308917,0.0933540050822,0.0934247236298,1,gb1
2459,0.0941851728293,0.0933292458123,0.09350043121570001,0.0933292458123,1,gb1
2460,0.09343882384010001,0.09326600097139999,0.09330056554510001,0.09326600097139999,1,gb1
2461,0.0932154902922,0.0932093532885,0.09321426289139999,0.0932154902922,1,gb1
2462,0.0947736967695,0.0932048639006,0.09351863047430001,0.0932048639006,1,gb1
2463,0.0933860782783,0.093166372589,0.0932103137269,0.093166372589,1,gb1
2464,0.0931633118183,0.09312662440089998,0.0931559743348,0.0931633118183,1,gb1
2465,0.0931106809254,0.09282012322080001,0.09305256938449999,0.0931106809254,1,gb1
2466,0.09359297057330002,0.09305322841949999,0.09316117685019999,0.09305322841949999,1,gb1
2467,0.0927998740027,0.0926721373505,0.09277432667230001,0.0927998740027,1,gb1
2468,0.0927779743936,0.0905096965398,0.0923243188229,0.0927779743936,1,gb1
2469,0.09303814341870001,0.0927307826619,0.0927922548133,0.0927307826619,1,gb1
2470,0.09270302172260002,0.0926468956094,0.09265812083210001,0.0926468956094,1,gb1
2471,0.0929489815636,0.092592192719,0.09266355048800001,0.092592192719,1,gb1
2472,0.0924313603802,0.0922505665223,0.0923952016086,0.0924313603802,1,gb1
2473,0.09278179098810001,0.09237416993210001,0.0924556941433,0.09237416993210001,1,gb1
2474,0.0922214906721,0.09221897766519999,0.0922209880707,0.0922214906721,1,gb1
2475,0.09219463170719999,0.0916968339841,0.09209507216260002,0.09219463170719999,1,gb1
2476,0.09208801237849999,0.0919464440704,0.09197475773199999,0.0919464440704,1,gb1
2477,0.0924297213023,0.0918941293158,0.0920012477131,0.0918941293158,1,gb1
2478,0.09231903654330001,0.0918298915306,0.09192772053310001,0.0918298915306,1,gb1
2479,0.0921955642172,0.0918118814615,0.09188861801269999,0.0918118814615,1,gb1
2480,0.09173061463030001,0.0915584048405,0.09159284679850001,0.0915584048405,1,gb1
2481,0.091518864222,0.091388385001,0.09141448084519999,0.091388385001,1,gb1
2482,0.0915234820962,0.0911987874222,0.091263726357,0.0911987874222,1,gb1
2483,0.0911053832281,0.0908683672503,0.09105798003249999,0.0911053832281,1,gb1
2484,0.0908804702058,0.0907445879675,0.09085329375819999,0.0908804702058,1,gb1
2485,0.09074642594869999,0.0904259138297,0.09068232352489998,0.09074642594869999,1,gb1
2486,0.09064190344669999,0.09038869401529999,0.0905912615604,0.09064190344669999,1,gb1
2487,0.0906675782116,0.09060394514139998,0.0906166717554,0.09060394514139998,1,gb1
2488,0.0910199754208,0.09053911315780001,0.09063528561039999,0.09053911315780001,1,gb1
2489,0.0899608187183,0.0892253421247,0.08981372339960002,0.0899608187183,1,gb1
2490,0.08976779475369999,0.0893877820464,0.0896917922123,0.08976779475369999,1,gb1
2491,0.09219349560519999,0.0895277607175,0.090060907695,0.0895277607175,1,gb1
2492,0.0903812355797,0.0894401082982,0.0896283337545,0.0894401082982,1,gb1
2493,0.08884920644639999,0.0885850066518,0.08863784661070001,0.0885850066518,1,gb1
2494,0.0882520048139,0.08767453934000001,0.08813651171910002,0.0882520048139,1,gb1
2495,0.0884291825158,0.0877824360564,0.0879117853483,0.0877824360564,1,gb1
2496,0.0872783375814,0.0872783375814,0.0872783375814,0.0872783375814,1,gb1
2497,0.08570785939760002,0.08404863722380002,0.0853760149629,0.08570785939760002,1,gb1
2498,0.08496486658989999,0.0837931761309,0.0847305284981,0.08496486658989999,1,gb1
2499,0.0846870065965,0.0841269497841,0.084574995234,0.0846870065965,1,gb1
2500,0.0845981241284,0.0837762587278,0.0844337510483,0.0845981241284,1,gb1
2501,0.0842932887167,0.0827931218618,0.08399325534569999,0.0842932887167,1,gb1
2502,0.0840565821607,0.0840018008713,0.0840456259028,0.0840565821607,1,gb1
2503,0.084051958453,0.08403109190880001,0.08404778514410001,0.084051958453,1,gb1
2504,0.084026089196,0.0838583795494,0.08399254726669998,0.084026089196,1,gb1
2505,0.0839832880795,0.0830026943358,0.0837871693308,0.0839832880795,1,gb1
2506,0.0839791529095,0.0838473337897,0.0839527890855,0.0839791529095,1,gb1
2507,0.0839295038215,0.0838169269868,0.0838394423537,0.0838169269868,1,gb1
2508,0.0838081664863,0.0831797650395,0.0836824861969,0.0838081664863,1,gb1
2509,0.08360970295,0.0836056727555,0.08360647879439999,0.0836056727555,1,gb1
2510,0.08357338664069999,0.0835293736858,0.08353817627669999,0.0835293736858,1,gb1
2511,0.0835147061039,0.08349815353369999,0.08350146404780001,0.08349815353369999,1,gb1
2512,0.0842165292403,0.083488156349,0.0836338309272,0.083488156349,1,gb1
2513,0.0834824325992,0.0832924873732,0.08344444355399999,0.0834824325992,1,gb1
2514,0.08348190863510001,0.0833254766764,0.08345062224330001,0.08348190863510001,1,gb1
2515,0.08346051460699999,0.0829624826432,0.0833609082142,0.08346051460699999,1,gb1
