K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
6000,99,0.375187762042,0.375187762042,0.375187762042,0.375187762042,1508180837.34075,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,299,0.364180999889,0.364180999889,0.364180999889,0.364180999889,1508178582.15575,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,99,0.363754011699,0.363754011699,0.363754011699,0.363754011699,1508181349.48415,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
7000,99,0.358821114112,0.358821114112,0.358821114112,0.358821114112,1508181049.59256,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,299,0.35871676631,0.35871676631,0.35871676631,0.35871676631,1508178247.65387,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,99,0.3578580425,0.3578580425,0.3578580425,0.3578580425,1508180847.18302,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,49,0.357073632872,0.357073632872,0.357073632872,0.357073632872,1508183362.83071,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,49,0.356155538081,0.356155538081,0.356155538081,0.356155538081,1508183858.99245,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
7000,49,0.354739149999,0.354739149999,0.354739149999,0.354739149999,1508183707.50829,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,299,0.350537411994,0.350537411994,0.350537411994,0.350537411994,1508178782.88559,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,49,0.349016726475,0.349016726475,0.349016726475,0.349016726475,1508184202.36316,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,49,0.346388378674,0.346388378674,0.346388378674,0.346388378674,1508183115.54259,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
7000,299,0.341416739192,0.341416739192,0.341416739192,0.341416739192,1508178664.87459,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,299,0.340442008979,0.340442008979,0.340442008979,0.340442008979,1508178613.54136,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,499,0.339036932168,0.339036932168,0.339036932168,0.339036932168,1508176668.0494,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,299,0.333048712206,0.333048712206,0.333048712206,0.333048712206,1508177825.46317,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,99,0.332155225789,0.332155225789,0.332155225789,0.332155225789,1508180294.60101,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,499,0.330966468067,0.330966468067,0.330966468067,0.330966468067,1508175932.46744,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,499,0.330798789702,0.330798789702,0.330798789702,0.330798789702,1508176432.59672,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,49,0.330423199343,0.330423199343,0.330423199343,0.330423199343,1508183522.92659,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
7000,499,0.329365801279,0.329365801279,0.329365801279,0.329365801279,1508176322.23818,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,499,0.326268749004,0.326268749004,0.326268749004,0.326268749004,1508176258.14902,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,99,0.324903906646,0.324903906646,0.324903906646,0.324903906646,1508180540.69705,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,499,0.324356133726,0.324356133726,0.324356133726,0.324356133726,1508176447.977,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,999,0.314995088593,0.314995088593,0.314995088593,0.314995088593,1508174292.5992,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,49,0.311032870714,0.311032870714,0.311032870714,0.311032870714,1508183279.17272,25010,4,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
