K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
9000,2999,-\-/,0.389228710363,0.389241516852,0.389228710363,1508130860.23859,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,1999,0.387798168031,0.387798168031,0.387798168031,0.387798168031,1508133075.08802,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,1499,0.385287386184,0.385258473811,0.385264256285,0.385258473811,1508136883.83418,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,999,0.382706284186,0.382706284186,0.382706284186,0.382706284186,1508139872.23459,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,2999,0.38157606981,0.381469805601,0.381491058443,0.381469805601,1508132637.75037,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,1999,0.379783685488,0.379783685488,0.379783685488,0.379783685488,1508131235.53867,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,3999,0.379311995448,0.379296197628,0.379308835884,0.379311995448,1508126420.50701,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,4999,0.37835274808,0.37835274808,0.37835274808,0.37835274808,1508126745.81492,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,1499,0.376882237264,0.376845278644,0.376852670368,0.376845278644,1508135993.9013,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,499,0.373346750499,0.373131116083,0.373174242966,0.373131116083,1508143689.43219,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,999,0.372533590021,0.372533590021,0.372533590021,0.372533590021,1508139487.09908,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
2000,1999,0.368651469692,0.368585660433,0.36863830784,0.368651469692,1508131095.61747,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,299,0.368482543018,0.368482543018,0.368482543018,0.368482543018,1508149130.31595,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
1500,1499,0.366133589217,0.366133589217,0.366133589217,0.366133589217,1508135332.49548,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
7000,4999,0.362433600931,0.362433600931,0.362433600931,0.362433600931,1508125657.10035,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,99,0.361027538693,0.361027538693,0.361027538693,0.361027538693,1508153765.52318,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,999,0.360813795211,0.36077132773,0.360805301715,0.360813795211,1508139631.75606,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,499,0.360794774336,0.360754333731,0.360762421852,0.360754333731,1508144338.80613,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,2999,0.358844464801,0.358740895112,0.358823750863,0.358844464801,1508130836.66769,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,49,0.357706689602,0.357706689602,0.357706689602,0.357706689602,1508159849.41851,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,1999,0.357619993334,0.357619993334,0.357619993334,0.357619993334,1508132548.63564,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,1499,0.35752007252,0.35752007252,0.35752007252,0.35752007252,1508136408.0429,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,499,0.357407207767,0.357318562454,0.357389478704,0.357407207767,1508144908.00033,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,3999,0.357370215468,0.357370215468,0.357370215468,0.357370215468,1508126114.05871,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,1499,0.35718381459,0.35718381459,0.35718381459,0.35718381459,1508134991.28836,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
1000,999,0.35716307696,0.35716307696,0.35716307696,0.35716307696,1508140171.85667,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,1999,0.356652060981,0.356652060981,0.356652060981,0.356652060981,1508132205.39038,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
9000,4999,0.356275930209,0.356215548342,0.356227624716,0.356215548342,1508125663.72991,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,3999,0.355779490979,0.355779490979,0.355779490979,0.355779490979,1508124765.23469,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,1999,0.355272231389,0.355272231389,0.355272231389,0.355272231389,1508132049.53412,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,2999,0.355207941888,0.355207941888,0.355207941888,0.355207941888,1508132401.63796,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,999,0.354873030674,0.354873030674,0.354873030674,0.354873030674,1508140753.77239,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,499,0.354840525124,0.354840525124,0.354840525124,0.354840525124,1508144583.85786,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,1499,0.354819453599,0.354797122907,0.354814987461,0.354819453599,1508135981.4815,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,3999,0.353068342258,0.353068342258,0.353068342258,0.353068342258,1508126415.12976,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,999,0.352498441114,0.352498441114,0.352498441114,0.352498441114,1508140505.48699,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,2999,0.352201794257,0.352201794257,0.352201794257,0.352201794257,1508131151.52118,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
8000,299,0.351034823101,0.351008908044,0.35102964009,0.351034823101,1508148357.11133,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,2999,0.350954334687,0.350901389363,0.350911978428,0.350901389363,1508130735.03099,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,4999,0.350312384901,0.350261766134,0.350302261148,0.350312384901,1508125834.68291,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,499,0.349618427528,0.349618427528,0.349618427528,0.349618427528,1508142893.3425,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,299,0.349132901111,0.349132901111,0.349132901111,0.349132901111,1508149343.09722,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,299,0.348652525781,0.348652525781,0.348652525781,0.348652525781,1508149185.41117,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,1999,0.348569690003,0.348569690003,0.348569690003,0.348569690003,1508131533.74291,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,499,0.348474452507,0.348474452507,0.348474452507,0.348474452507,1508145011.77434,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,99,0.347707037267,0.347707037267,0.347707037267,0.347707037267,1508154113.93328,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,299,0.346811025465,0.346787981112,0.346792589982,0.346787981112,1508149492.34252,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
2000,1499,0.34637667203,0.34637667203,0.34637667203,0.34637667203,1508136171.03209,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,1499,0.346337421434,0.346337421434,0.346337421434,0.346337421434,1508135444.4089,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,299,0.346254993981,0.346254993981,0.346254993981,0.346254993981,1508148553.25801,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
6000,49,0.345916506259,0.345916506259,0.345916506259,0.345916506259,1508160196.47486,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
3000,99,0.343621468634,0.343609613178,0.343619097542,0.343621468634,1508152937.32456,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
5000,99,0.343598814398,0.343598814398,0.343598814398,0.343598814398,1508153685.00154,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
4000,3999,0.34303328324,0.34303328324,0.34303328324,0.34303328324,1508126856.56429,25010,3,25010,./proteins/trp-cage_dense/,ECOS,0.001,0
