K_cap,sigma,NMI_max,NMI_min,NMI_avg,NMI_med
71,2.3,0.43194259559,0.407382223285,0.427030521129,0.43194259559
76,2.3,0.417951484036,0.417951484036,0.417951484036,0.417951484036
150,2.3,0.417919617686,0.417868293737,0.417909352896,0.417919617686
76,2.3,0.417951484036,0.417914693699,0.417922051766,0.417914693699
150,2.3,0.418324103099,0.417868293737,0.417959455609,0.417868293737
150,2.5,0.417492876042,0.417398188688,0.417417126159,0.417398188688
150,2.5,0.417398188688,0.417368840737,0.417392319098,0.417398188688
150,2.4,0.418108284493,0.416225571117,0.416602113792,0.416225571117
150,2.4,0.416714365685,0.416145266585,0.416259086405,0.416145266585
200,2.3,0.414679719624,0.413584287503,0.4144606332,0.414679719624
71,2.4,0.414192823016,0.414192823016,0.414192823016,0.414192823016
200,2.3,0.414600848207,0.413584287503,0.413787599644,0.413584287503
71,2.4,0.413152573037,0.412048388623,0.412269225506,0.412048388623
200,2.5,0.415211068632,0.411833809874,0.412509261625,0.411833809874
200,2.5,0.411833809874,0.411833809874,0.411833809874,0.411833809874
250,2.3,0.411762885548,0.411636959436,0.411737700325,0.411762885548
250,2.3,0.411749768519,0.411636959436,0.411659521252,0.411636959436
80,2.4,0.40996602996,0.40996602996,0.40996602996,0.40996602996
80,2.4,0.40996602996,0.40996602996,0.40996602996,0.40996602996
300,2.3,0.409803953041,0.408043366139,0.409451835661,0.409803953041
80,2.3,0.4093128469,0.4093128469,0.4093128469,0.4093128469
80,2.3,0.4093128469,0.4093128469,0.4093128469,0.4093128469
300,2.3,0.409199587121,0.408920480134,0.408976301531,0.408920480134
250,2.5,0.408390660628,0.407374303213,0.408187389145,0.408390660628
250,2.5,0.408390660628,0.408390660628,0.408390660628,0.408390660628
250,2.4,0.408109580433,0.408109580433,0.408109580433,0.408109580433
76,2.4,0.407964966786,0.407964966786,0.407964966786,0.407964966786
76,2.4,0.407964966786,0.407964966786,0.407964966786,0.407964966786
250,2.4,0.408109580433,0.407852690235,0.407904068275,0.407852690235
400,2.3,0.407461769914,0.407461769914,0.407461769914,0.407461769914
400,2.3,0.407461769914,0.407461769914,0.407461769914,0.407461769914
71,2.3,0.407582885596,0.406462510469,0.406686585495,0.406462510469
300,2.4,0.405013352117,0.404806885346,0.404972058763,0.405013352117
600,2,0.404984644934,0.404984644934,0.404984644934,0.404984644934
600,2.2,0.404966654249,0.402436262794,0.404460575958,0.404966654249
300,2.4,0.404765183042,0.404524471679,0.40471704077,0.404765183042
400,2.4,0.405247263525,0.404621494283,0.404746648131,0.404621494283
71,2.5,0.404530114274,0.404530114274,0.404530114274,0.404530114274
71,2.5,0.404530114274,0.404517942332,0.40452037672,0.404517942332
80,2.5,0.403743352426,0.403725440373,0.403729022784,0.403725440373
80,2.5,0.403725440373,0.403725440373,0.403725440373,0.403725440373
600,2.1,0.403508354961,0.403492211085,0.403505126186,0.403508354961
400,2.4,0.406202392037,0.403289364345,0.403871969883,0.403289364345
