K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med
700,49,0.490122770177,0.490122770177,0.490122770177,0.490122770177
800,89,0.485643460037,0.485643460037,0.485643460037,0.485643460037
700,89,0.485147100085,0.485147100085,0.485147100085,0.485147100085
800,79,0.484202375602,0.484202375602,0.484202375602,0.484202375602
800,69,0.484202375602,0.484202375602,0.484202375602,0.484202375602
800,59,0.483987109434,0.483987109434,0.483987109434,0.483987109434
600,85,0.483917524405,0.483917524405,0.483917524405,0.483917524405
700,79,0.483778391082,0.483778391082,0.483778391082,0.483778391082
700,69,0.483778391082,0.483778391082,0.483778391082,0.483778391082
700,59,0.483576037076,0.483576037076,0.483576037076,0.483576037076
600,80,0.482304113816,0.482304113816,0.482304113816,0.482304113816
600,60,0.48229668204,0.48229668204,0.48229668204,0.48229668204
800,339,0.482258185181,0.482258185181,0.482258185181,0.482258185181
800,349,0.482258185181,0.482258185181,0.482258185181,0.482258185181
800,399,0.482258185181,0.482258185181,0.482258185181,0.482258185181
600,55,0.482163867258,0.482163867258,0.482163867258,0.482163867258
600,50,0.482156992236,0.482156992236,0.482156992236,0.482156992236
700,329,0.48165125966,0.48165125966,0.48165125966,0.48165125966
700,339,0.481637064381,0.481637064381,0.481637064381,0.481637064381
700,349,0.481637064381,0.481637064381,0.481637064381,0.481637064381
600,75,0.481419399586,0.481419399586,0.481419399586,0.481419399586
800,319,0.481290702281,0.481290702281,0.481290702281,0.481290702281
800,329,0.481290702281,0.481290702281,0.481290702281,0.481290702281
600,70,0.481272550826,0.481272550826,0.481272550826,0.481272550826
600,69,0.481272550826,0.481272550826,0.481272550826,0.481272550826
700,289,0.481144511051,0.481144511051,0.481144511051,0.481144511051
600,65,0.481130600376,0.481130600376,0.481130600376,0.481130600376
550,50,0.481094364391,0.481094364391,0.481094364391,0.481094364391
700,299,0.480975249069,0.480975249069,0.480975249069,0.480975249069
700,319,0.480975249069,0.480975249069,0.480975249069,0.480975249069
700,309,0.480975249069,0.480975249069,0.480975249069,0.480975249069
550,80,0.480840260843,0.480840260843,0.480840260843,0.480840260843
500,80,0.480725298012,0.480583524494,0.480611879198,0.480583524494
550,75,0.480703196172,0.480703196172,0.480703196172,0.480703196172
800,259,0.480581223272,0.480581223272,0.480581223272,0.480581223272
800,269,0.480581223272,0.480581223272,0.480581223272,0.480581223272
800,249,0.480581223272,0.480581223272,0.480581223272,0.480581223272
