K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med
160,114,0.447929887853,0.447929887853,0.447929887853,0.447929887853
160,119,0.447924824002,0.447924824002,0.447924824002,0.447924824002
140,139,0.447909174462,0.447909174462,0.447909174462,0.447909174462
160,124,0.447737604942,0.447737604942,0.447737604942,0.447737604942
160,129,0.447737604942,0.447737604942,0.447737604942,0.447737604942
160,95,0.447720333856,0.447720333856,0.447720333856,0.447720333856
160,99,0.44761850299,0.44761850299,0.44761850299,0.44761850299
220,109,0.447539257115,0.447539257115,0.447539257115,0.447539257115
220,114,0.447539257115,0.447539257115,0.447539257115,0.447539257115
220,119,0.447539257115,0.447539257115,0.447539257115,0.447539257115
150,99,0.447432997505,0.447432997505,0.447432997505,0.447432997505
150,104,0.447432997505,0.447432997505,0.447432997505,0.447432997505
240,80,0.447420288564,0.447420288564,0.447420288564,0.447420288564
220,124,0.447416248518,0.447416248518,0.447416248518,0.447416248518
140,109,0.447358607011,0.447358607011,0.447358607011,0.447358607011
140,114,0.447333148234,0.447333148234,0.447333148234,0.447333148234
150,109,0.447302660865,0.447302660865,0.447302660865,0.447302660865
240,179,0.447248209062,0.447248209062,0.447248209062,0.447248209062
220,89,0.447176689539,0.447176689539,0.447176689539,0.447176689539
140,129,0.447118220374,0.447118220374,0.447118220374,0.447118220374
160,65,0.447109580992,0.447109580992,0.447109580992,0.447109580992
160,69,0.447109580992,0.447109580992,0.447109580992,0.447109580992
140,124,0.447103302426,0.447103302426,0.447103302426,0.447103302426
220,60,0.447046382973,0.447046382973,0.447046382973,0.447046382973
160,75,0.447007619799,0.447007619799,0.447007619799,0.447007619799
160,60,0.446990859054,0.446990859054,0.446990859054,0.446990859054
220,65,0.446988318733,0.446988318733,0.446988318733,0.446988318733
220,69,0.446988318733,0.446988318733,0.446988318733,0.446988318733
220,75,0.446988318733,0.446988318733,0.446988318733,0.446988318733
220,55,0.446928323333,0.446928323333,0.446928323333,0.446928323333
160,80,0.446901418077,0.446901418077,0.446901418077,0.446901418077
220,50,0.446897398328,0.446897398328,0.446897398328,0.446897398328
220,85,0.446886045367,0.446886045367,0.446886045367,0.446886045367
220,80,0.446864017038,0.446864017038,0.446864017038,0.446864017038
160,85,0.446817306068,0.446817306068,0.446817306068,0.446817306068
160,89,0.446817306068,0.446817306068,0.446817306068,0.446817306068
220,129,0.446686364725,0.446686364725,0.446686364725,0.446686364725
140,104,0.446459194158,0.446459194158,0.446459194158,0.446459194158
250,179,0.446448756975,0.446448756975,0.446448756975,0.446448756975
240,99,0.44625845472,0.44625845472,0.44625845472,0.44625845472
240,104,0.44625845472,0.44625845472,0.44625845472,0.44625845472
240,85,0.446106564299,0.446106564299,0.446106564299,0.446106564299
240,89,0.446087838181,0.446087838181,0.446087838181,0.446087838181
240,95,0.446087838181,0.446087838181,0.446087838181,0.446087838181
240,114,0.445983033181,0.445983033181,0.445983033181,0.445983033181
240,109,0.445964301482,0.445964301482,0.445964301482,0.445964301482
240,119,0.445826581704,0.445826581704,0.445826581704,0.445826581704
150,80,0.445769225685,0.445769225685,0.445769225685,0.445769225685
150,85,0.445769225685,0.445769225685,0.445769225685,0.445769225685
150,89,0.445769225685,0.445769225685,0.445769225685,0.445769225685
150,75,0.445652653118,0.445652653118,0.445652653118,0.445652653118
250,159,0.445595103042,0.445595103042,0.445595103042,0.445595103042
160,55,0.445576431029,0.445576431029,0.445576431029,0.445576431029
240,159,0.445534233345,0.445534233345,0.445534233345,0.445534233345
240,139,0.445244955908,0.445244955908,0.445244955908,0.445244955908
240,149,0.445244955908,0.445244955908,0.445244955908,0.445244955908
150,95,0.445154579766,0.445154579766,0.445154579766,0.445154579766
240,124,0.445099073836,0.445099073836,0.445099073836,0.445099073836
240,129,0.445099073836,0.445099073836,0.445099073836,0.445099073836
135,104,0.444980943051,0.444980943051,0.444980943051,0.444980943051
