K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
9000,49,0.505214936539,0.505214936539,0.505214936539,0.505214936539,1508203191.41341,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,49,0.493200201649,0.493200201649,0.493200201649,0.493200201649,1508203479.68102,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,99,0.491341189829,0.491341189829,0.491341189829,0.491341189829,1508200393.20819,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,99,0.488179146605,0.488179146605,0.488179146605,0.488179146605,1508200329.55422,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,299,0.487197500891,0.487197500891,0.487197500891,0.487197500891,1508197927.31315,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,299,0.485891362477,0.481673539005,0.482517103699,0.481673539005,1508197558.04261,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,99,0.483544362225,0.483544362225,0.483544362225,0.483544362225,1508200117.74048,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,299,0.483482279178,0.483482279178,0.483482279178,0.483482279178,1508197395.21618,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,49,0.483227725451,0.483227725451,0.483227725451,0.483227725451,1508202807.87791,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,99,0.478316735361,0.478316735361,0.478316735361,0.478316735361,1508199941.27024,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,299,0.475923209845,0.475923209845,0.475923209845,0.475923209845,1508197087.4345,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,499,0.474994916383,0.470944843002,0.471754857678,0.470944843002,1508195360.48387,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,49,0.474221298569,0.474221298569,0.474221298569,0.474221298569,1508202909.94902,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,499,0.473933062328,0.473933062328,0.473933062328,0.473933062328,1508195537.82755,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,499,0.471079922468,0.471079922468,0.471079922468,0.471079922468,1508194857.12712,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,99,0.469201227122,0.469201227122,0.469201227122,0.469201227122,1508199463.10445,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,299,0.469124285461,0.463852879304,0.468070004229,0.469124285461,1508197070.30385,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,499,0.462980847949,0.462811317051,0.462946941769,0.462980847949,1508195228.15877,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,49,0.462821441643,0.462821441643,0.462821441643,0.462821441643,1508202839.94385,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,499,0.461059379038,0.461059379038,0.461059379038,0.461059379038,1508195291.95458,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,499,0.454607028408,0.45114493596,0.453914609919,0.454607028408,1508194276.49635,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,999,0.453549043729,0.449912487858,0.450639799032,0.449912487858,1508192889.86427,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,999,0.453447137815,0.449833722677,0.450556405705,0.449833722677,1508193154.13433,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,49,0.449427697885,0.449427697885,0.449427697885,0.449427697885,1508202361.84408,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,999,0.447708710319,0.447708710319,0.447708710319,0.447708710319,1508192256.62898,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,999,0.442828742628,0.439814568914,0.442225907885,0.442828742628,1508192593.03176,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
5000,1499,0.439779571564,0.439779571564,0.439779571564,0.439779571564,1508190881.89343,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,49,0.438927060861,0.438927060861,0.438927060861,0.438927060861,1508202543.6859,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,1499,0.438739658469,0.43872835649,0.438730616885,0.43872835649,1508191171.42687,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,1999,0.436854679875,0.436854679875,0.436854679875,0.436854679875,1508187831.204,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,999,0.435910601588,0.435905966597,0.43590967459,0.435910601588,1508192586.8618,25010,4,25010,./proteins/nsp1_dense/,ECOS,0.001,0
