K_cap,k_low,NMI_max,NMI_min,NMI_avg,NMI_med,UNIX_TIME,total_points,algo_choice,num_elements,in_file,solver,plambda,sigma
9000,3999,/,0.414829909442,0.414856748181,0.414829909442,1508154339.82697,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,4999,0.414390622043,0.414390051083,0.414390165275,0.414390051083,1508153503.56259,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,3999,0.41246577904,0.412378741246,0.412396148805,0.412378741246,1508153246.75048,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,2999,0.412107197932,0.412107197932,0.412107197932,0.412107197932,1508161217.55071,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
3000,2999,0.41141795668,0.41141795668,0.41141795668,0.41141795668,1508159527.55126,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,2999,0.410514308239,0.410464800406,0.410474701972,0.410464800406,1508160857.38837,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,1999,0.410510660076,0.410261671614,0.410311469306,0.410261671614,1508160946.60409,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,2999,0.41044546066,0.410271854483,0.410410739425,0.41044546066,1508160742.34306,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,999,0.410252115349,0.410127262344,0.410227144748,0.410252115349,1508171059.41986,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,1499,0.409876726733,0.409770965002,0.409792117348,0.409770965002,1508166628.28052,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,1499,0.409613945962,0.409585893692,0.409608335508,0.409613945962,1508165871.14324,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,1499,0.409576698018,0.409446109288,0.409550580272,0.409576698018,1508165708.10018,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,999,0.409278794889,0.409233871969,0.409269810305,0.409278794889,1508171232.77978,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,1999,0.409090327188,0.408897265641,0.408935877951,0.408897265641,1508162101.19412,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,499,0.409019801196,0.408988502648,0.408994762358,0.408988502648,1508176841.7047,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,3999,0.408925424503,0.408921426274,0.40892222592,0.408921426274,1508154589.56755,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,2999,0.408832473638,0.408702771955,0.408728712291,0.408702771955,1508159780.37255,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,1999,0.408671091805,0.408671091805,0.408671091805,0.408671091805,1508161589.60109,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,299,0.407581863608,0.407581863608,0.407581863608,0.407581863608,1508181724.46669,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,3999,0.407573391489,0.407543786701,0.407567470531,0.407573391489,1508154820.72893,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,999,0.40705636876,0.40705636876,0.40705636876,0.40705636876,1508170458.64441,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
8000,4999,0.407055823309,0.406973599274,0.406990044081,0.406973599274,1508153880.56926,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,4999,0.406234268329,0.406175383319,0.406222491327,0.406234268329,1508153893.01279,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
9000,499,0.406071612151,0.405938952011,0.406045080123,0.406071612151,1508176312.70904,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,499,0.404232844531,0.404168366779,0.404181262329,0.404168366779,1508175900.55258,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1999,0.403969250643,0.403955324017,0.403958109343,0.403955324017,1508161032.90306,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,1499,0.402163777758,0.401918552464,0.401967597523,0.401918552464,1508165054.05425,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,4999,0.400558795186,0.400520090795,0.400551054308,0.400558795186,1508151874.22824,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
7000,299,0.400459117002,0.400308456201,0.400428984842,0.400459117002,1508181545.81078,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,999,0.400161851579,0.400161851579,0.400161851579,0.400161851579,1508171470.90311,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
4000,3999,0.397915676492,0.397912946446,0.397913492455,0.397912946446,1508154066.04698,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
6000,499,0.397417993376,0.397048284631,0.39712222638,0.397048284631,1508176308.81458,25010,3,25010,./proteins/nsp1_dense/,ECOS,0.001,0
